"obce","Počet obyvatel dle Sčítání lidu 1950","kraj","orp","okres"
"Újezd u Sezemic","167,00","Pardubický kraj","PARDUBICE","Pardubice"
"Újezd u Svatého Kříže","431,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Újezd u Tišnova","202,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Újezdec","219,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Újezdec","160,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Újezdec","371,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Újezdec","150,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Újezdec","159,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Újezdeček","1 540,00","Ústecký kraj","TEPLICE","Teplice"
"Ujkovice","217,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Úlehle","270,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Úlibice","316,00","Královéhradecký kraj","JIČÍN","Jičín"
"Úlice","594,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Úmonín","849,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úmyslovice","361,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Únanov","1 065,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Unčín","227,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Únehle","156,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Únějovice","190,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úněšov","646,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Únětice","440,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Únětice","168,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Unhošť","3 181,00","Středočeský kraj","KLADNO","Kladno"
"Únice","119,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Uničov","5 764,00","Olomoucký kraj","UNIČOV","Olomouc"
"Unín","207,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Unkovice","530,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Úpice","6 277,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Úpohlavy","316,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Urbanice","254,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Urbanice","147,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Urbanov","164,00","Vysočina","TELČ","Jihlava"
"Určice","1 463,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Úsilné","296,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Úsilov","153,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úsobí","957,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úsobrno","649,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsov","1 053,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Úštěk","3 817,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Ústí","491,00","Olomoucký kraj","HRANICE","Přerov"
"Ústí","397,00","Vysočina","JIHLAVA","Jihlava"
"Ústí","466,00","Zlínský kraj","VSETÍN","Vsetín"
"Ústí nad Labem","64 179,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Ústí nad Orlicí","11 046,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Ústín","383,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Ústrašice","196,00","Jihočeský kraj","TÁBOR","Tábor"
"Ústrašín","261,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ústup","113,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsuší","176,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Útěchov","249,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Útěchovice","158,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Útěchovice pod Stražištěm","169,00","Vysočina","PACOV","Pelhřimov"
"Útěchovičky","147,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Úterý","509,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Útušice","619,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Útvina","830,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Úvalno","1 050,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Úvaly","4 693,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Uzenice","181,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Uzeničky","260,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Úžice","972,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úžice","985,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vacenovice","1 472,00","Jihomoravský kraj","KYJOV","Hodonín"
"Václavice","411,00","Středočeský kraj","BENEŠOV","Benešov"
"Václavov u Bruntálu","472,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Václavovice","1 297,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Václavy","91,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Vacov","2 364,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vacovice","131,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Val","418,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Val","332,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Valašská Bystřice","1 743,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Valašská Polanka","1 095,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašská Senice","702,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašské Klobouky","3 363,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Valašské Meziříčí","12 413,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Valašské Příkazy","199,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Valchov","414,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Valdice","554,00","Královéhradecký kraj","JIČÍN","Jičín"
"Valdíkov","154,00","Vysočina","TŘEBÍČ","Třebíč"
"Valeč","696,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Valeč","624,00","Vysočina","TŘEBÍČ","Třebíč"
"Valkeřice","776,00","Ústecký kraj","DĚČÍN","Děčín"
"Valšov","354,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Valtice","3 432,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Valtrovice","296,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Valy","207,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Valy","407,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vamberk","4 057,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Vanov","148,00","Vysočina","TELČ","Jihlava"
"Vanovice","748,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vanůvek","79,00","Vysočina","TELČ","Jihlava"
"Vápenice","344,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vápenná","1 135,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vápenný Podol","488,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vápno","157,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vápovice","102,00","Vysočina","TELČ","Jihlava"
"Varnsdorf","15 782,00","Ústecký kraj","VARNSDORF","Děčín"
"Varvažov","591,00","Jihočeský kraj","PÍSEK","Písek"
"Vatín","267,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vavřinec","669,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vavřinec","917,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vážany","297,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vážany","598,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Vážany","609,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Vážany nad Litavou","899,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Včelákov","847,00","Pardubický kraj","HLINSKO","Chrudim"
"Včelná","866,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Včelnička","298,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Vchynice","402,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Věchnov","329,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věcov","934,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vědomice","504,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vedrovice","824,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vejprnice","1 924,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Vejprty","4 788,00","Ústecký kraj","KADAŇ","Chomutov"
"Vejvanov","413,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Vejvanovice","374,00","Pardubický kraj","CHRUDIM","Chrudim"
"Velatice","592,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Velečín","179,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Velehrad","1 196,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Velemín","1 989,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Velemyšleves","567,00","Ústecký kraj","ŽATEC","Louny"
"Veleň","864,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velenice","370,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Velenice","299,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Velenka","315,00","Středočeský kraj","NYMBURK","Nymburk"
"Velenov","296,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velešín","1 357,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Velešovice","1 032,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Veletiny","622,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Veletov","313,00","Středočeský kraj","KOLÍN","Kolín"
"Velhartice","1 653,00","Plzeňský kraj","SUŠICE","Klatovy"
"Velichov","398,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Velichovky","744,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Veliká Ves","520,00","Ústecký kraj","KADAŇ","Chomutov"
"Veliká Ves","285,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Velim","2 306,00","Středočeský kraj","KOLÍN","Kolín"
"Veliny","567,00","Pardubický kraj","HOLICE","Pardubice"
"Veliš","244,00","Královéhradecký kraj","JIČÍN","Jičín"
"Veliš","480,00","Středočeský kraj","VLAŠIM","Benešov"
"Velká Bíteš","2 807,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velká Buková","404,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Bukovina","768,00","Ústecký kraj","DĚČÍN","Děčín"
"Velká Bystřice","2 590,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velká Chmelištná","167,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Velká Chyška","402,00","Vysočina","PACOV","Pelhřimov"
"Velká Dobrá","1 263,00","Středočeský kraj","KLADNO","Kladno"
"Velká Hleďsebe","1 218,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Velká Jesenice","910,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velká Kraš","956,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velká Lečice","238,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Velká Lhota","693,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Velká Losenice","987,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Velká nad Veličkou","1 969,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Velká Polom","1 202,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Velká Skrovnice","331,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Velká Štáhle","612,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Velká Turná","255,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Velké Albrechtice","904,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Velké Bílovice","3 206,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Velké Březno","2 033,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Chvojno","809,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Velké Hamry","2 582,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Velké Heraltice","1 511,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hostěrádky","627,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Hoštice","1 399,00","Moravskoslezský kraj","OPAVA","Opava"
"Velké Hydčice","235,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velké Janovice","184,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Karlovice","3 689,00","Zlínský kraj","VSETÍN","Vsetín"
"Velké Kunětice","635,00","Olomoucký kraj","JESENÍK","Jeseník"
"Velké Losiny","2 683,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Velké Meziříčí","7 676,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Velké Němčice","1 431,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Opatovice","1 998,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Velké Pavlovice","2 622,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Velké Petrovice","573,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Popovice","2 003,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Velké Poříčí","2 398,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Velké Přílepy","623,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Velké Přítočno","722,00","Středočeský kraj","KLADNO","Kladno"
"Velké Svatoňovice","1 575,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Velké Tresné","233,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Velké Všelisy","621,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Velké Žernoseky","581,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Velký Beranov","707,00","Vysočina","JIHLAVA","Jihlava"
"Velký Bor","709,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Velký Borek","1 067,00","Středočeský kraj","MĚLNÍK","Mělník"
"Velký Chlumec","496,00","Středočeský kraj","HOŘOVICE","Beroun"
"Velký Karlov","0,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Velký Luh","170,00","Karlovarský kraj","CHEB","Cheb"
"Velký Malahov","292,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Velký Ořechov","599,00","Zlínský kraj","ZLÍN","Zlín"
"Velký Osek","2 282,00","Středočeský kraj","KOLÍN","Kolín"
"Velký Ratmírov","296,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Velký Rybník","175,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Velký Šenov","2 672,00","Ústecký kraj","RUMBURK","Děčín"
"Velký Třebešov","377,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Velký Týnec","2 350,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Újezd","1 071,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Velký Valtinov","381,00","Liberecký kraj","LIBEREC","Česká Lípa"
"Velký Vřešťov","308,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vělopolí","282,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Veltěže","504,00","Ústecký kraj","LOUNY","Louny"
"Veltruby","1 423,00","Středočeský kraj","KOLÍN","Kolín"
"Veltrusy","1 950,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Velvary","2 749,00","Středočeský kraj","SLANÝ","Kladno"
"Vémyslice","903,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vendolí","1 076,00","Pardubický kraj","SVITAVY","Svitavy"
"Vendryně","3 117,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Vepříkov","515,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vepřová","347,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Verměřovice","541,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Verneřice","1 486,00","Ústecký kraj","DĚČÍN","Děčín"
"Vernéřovice","551,00","Královéhradecký kraj","BROUMOV","Náchod"
"Vernířovice","314,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Věrovany","1 368,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Veřovice","1 643,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Verušičky","536,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Ves Touškov","481,00","Plzeňský kraj","STOD","Plzeň-jih"
"Vesce","303,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselá","318,00","Liberecký kraj","SEMILY","Semily"
"Veselá","246,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Veselá","258,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Veselá","693,00","Zlínský kraj","VIZOVICE","Zlín"
"Veselé","492,00","Ústecký kraj","DĚČÍN","Děčín"
"Veselí","311,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Veselí nad Lužnicí","4 302,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Veselí nad Moravou","6 237,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Veselice","174,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Veselíčko","442,00","Jihočeský kraj","MILEVSKO","Písek"
"Veselíčko","954,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Veselý Žďár","572,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věšín","851,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Vestec","356,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Vestec","396,00","Středočeský kraj","NYMBURK","Nymburk"
"Vestec","252,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Věstín","395,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věteřov","715,00","Jihomoravský kraj","KYJOV","Hodonín"
"Větřkovice","584,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Větřní","2 462,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Větrný Jeníkov","573,00","Vysočina","JIHLAVA","Jihlava"
"Větrušice","369,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Vevčice","164,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Veverská Bítýška","2 130,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Veverské Knínice","900,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Věž","861,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Věžky","536,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Věžky","288,00","Olomoucký kraj","PŘEROV","Přerov"
"Věžná","233,00","Vysočina","PACOV","Pelhřimov"
"Věžná","369,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věžnice","414,00","Vysočina","JIHLAVA","Havlíčkův Brod"
"Věžnice","223,00","Vysočina","JIHLAVA","Jihlava"
"Věžnička","185,00","Vysočina","JIHLAVA","Jihlava"
"Věžovatá Pláně","132,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Víceměřice","735,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vícemil","88,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vícenice","248,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Vícenice u Náměště nad Oslavou","412,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Víchová nad Jizerou","1 106,00","Liberecký kraj","JILEMNICE","Semily"
"Vícov","550,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vidče","1 563,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vídeň","376,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidice","546,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vidice","223,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Vidim","163,00","Středočeský kraj","MĚLNÍK","Mělník"
"Vidlatá Seč","346,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vidnava","1 301,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vidochov","575,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Vidonín","189,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Vidov","84,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vigantice","640,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Vikantice","339,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vikýřovice","1 425,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Vílanec","310,00","Vysočina","JIHLAVA","Jihlava"
"Vilantice","280,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vilémov","847,00","Ústecký kraj","RUMBURK","Děčín"
"Vilémov","1 654,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Vilémov","855,00","Ústecký kraj","KADAŇ","Chomutov"
"Vilémov","546,00","Olomoucký kraj","LITOVEL","Olomouc"
"Vilémovice","542,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vilémovice","178,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Vilice","312,00","Jihočeský kraj","TÁBOR","Tábor"
"Vimperk","5 288,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vinaře","556,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vinařice","571,00","Ústecký kraj","LOUNY","Louny"
"Vinařice","167,00","Středočeský kraj","BEROUN","Beroun"
"Vinařice","2 308,00","Středočeský kraj","KLADNO","Kladno"
"Vinařice","320,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Vinary","242,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Vinary","783,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Vincencov","219,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vinec","401,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Viničné Šumice","1 151,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Vintířov","1 235,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Vír","1 204,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Víska","270,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Víska u Jevíčka","232,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Vísky","305,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vísky","93,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Višňová","514,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Višňová","174,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Višňová","1 861,00","Liberecký kraj","FRÝDLANT","Liberec"
"Višňové","1 003,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vítanov","620,00","Pardubický kraj","HLINSKO","Chrudim"
"Vitčice","310,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Vítějeves","602,00","Pardubický kraj","SVITAVY","Svitavy"
"Vitějovice","543,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vítězná","1 853,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vitice","1 136,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Vitín","492,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Vitiněves","353,00","Královéhradecký kraj","JIČÍN","Jičín"
"Vítkov","4 575,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Vítkovice","805,00","Liberecký kraj","JILEMNICE","Semily"
"Vítonice","551,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Vítonice","328,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Vižina","251,00","Středočeský kraj","HOŘOVICE","Beroun"
"Vizovice","3 717,00","Zlínský kraj","VIZOVICE","Zlín"
"Vlachova Lhota","336,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","1 260,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Vlachovice","167,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vlachovo Březí","1 661,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Vlačice","341,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Vladislav","1 358,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlasatice","988,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Vlašim","7 444,00","Středočeský kraj","VLAŠIM","Benešov"
"Vlastec","348,00","Jihočeský kraj","PÍSEK","Písek"
"Vlastějovice","806,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vlastiboř","486,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Vlastiboř","324,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Vlastibořice","355,00","Liberecký kraj","TURNOV","Liberec"
"Vlastislav","271,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Vlčatín","186,00","Vysočina","TŘEBÍČ","Třebíč"
"Vlčetínec","144,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Vlčeves","347,00","Jihočeský kraj","TÁBOR","Tábor"
"Vlčí","151,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Vlčí Habřina","389,00","Pardubický kraj","PARDUBICE","Pardubice"
"Vlčice","504,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Vlčice","830,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vlčkov","181,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Vlčková","448,00","Zlínský kraj","ZLÍN","Zlín"
"Vlčkovice v Podkrkonoší","555,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Vlčnov","3 002,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vlčtejn","175,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Vlkančice","264,00","Středočeský kraj","ŘÍČANY","Kolín"
"Vlkaneč","783,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
