"obce","Počet obyvatel dle Sčítání lidu 1991","kraj","orp","okres"
"Stará Říše","655,00","Vysočina","TELČ","Jihlava"
"Stará Ves","496,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Stará Ves","540,00","Olomoucký kraj","PŘEROV","Přerov"
"Stará Ves nad Ondřejnicí","2 380,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Stará Voda","111,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stará Voda","350,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Staré Bříště","62,00","Vysočina","HUMPOLEC","Pelhřimov"
"Staré Buky","356,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Staré Hamry","698,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Staré Heřminovy","262,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Staré Hobzí","620,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Staré Hodějovice","630,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Staré Hradiště","1 097,00","Pardubický kraj","PARDUBICE","Pardubice"
"Staré Hrady","153,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Hutě","120,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Staré Jesenčany","252,00","Pardubický kraj","PARDUBICE","Pardubice"
"Staré Křečany","1 147,00","Ústecký kraj","RUMBURK","Děčín"
"Staré Město","2 129,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Staré Město","1 003,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Staré Město","6 882,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Staré Město pod Landštejnem","567,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Staré Místo","326,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Sedliště","971,00","Plzeňský kraj","TACHOV","Tachov"
"Staré Sedlo","297,00","Plzeňský kraj","TACHOV","Tachov"
"Staré Sedlo","628,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Staré Smrkovice","221,00","Královéhradecký kraj","JIČÍN","Jičín"
"Staré Těchanovice","136,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Staré Ždánice","583,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stařeč","1 354,00","Vysočina","TŘEBÍČ","Třebíč"
"Stařechovice","505,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Staříč","1 873,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Starkoč","114,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Stárkov","777,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Štarnov","556,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Starosedlský Hrádek","160,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Starovice","677,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Starovičky","688,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Starý Bydžov","384,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Starý Hrozenkov","812,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Starý Jičín","2 392,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Starý Kolín","1 536,00","Středočeský kraj","KOLÍN","Kolín"
"Starý Mateřov","334,00","Pardubický kraj","PARDUBICE","Pardubice"
"Starý Petřín","298,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Starý Plzenec","4 054,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Starý Poddvorov","887,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Starý Šachov","180,00","Ústecký kraj","DĚČÍN","Děčín"
"Starý Vestec","171,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stašov","260,00","Pardubický kraj","POLIČKA","Svitavy"
"Stašov","309,00","Středočeský kraj","BEROUN","Beroun"
"Statenice","524,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Stavenice","132,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Stavěšice","364,00","Jihomoravský kraj","KYJOV","Hodonín"
"Stéblová","148,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stebno","280,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Stěbořice","1 310,00","Moravskoslezský kraj","OPAVA","Opava"
"Štěchov","166,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Štěchovice","1 345,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Štěchovice","215,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štědrá","604,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stehelčeves","474,00","Středočeský kraj","KLADNO","Kladno"
"Stehlovice","104,00","Jihočeský kraj","MILEVSKO","Písek"
"Štěkeň","916,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štěměchy","319,00","Vysočina","TŘEBÍČ","Třebíč"
"Štěnovice","1 188,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Štěnovický Borek","304,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Štěpánkovice","2 953,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Štěpánov","3 312,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Štěpánov nad Svratkou","756,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Štěpánovice","588,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Štěpánovice","382,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Štěpkov","128,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Šternberk","14 611,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Štětí","8 571,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Štětkovice","238,00","Středočeský kraj","SEDLČANY","Příbram"
"Stěžery","1 560,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Štichov","96,00","Plzeňský kraj","STOD","Domažlice"
"Štichovice","118,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Štíhlice","108,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stínava","145,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Štipoklasy","130,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Štítary","605,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Štítina","1 164,00","Moravskoslezský kraj","OPAVA","Opava"
"Štítná nad Vláří-Popov","2 348,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Štítov","57,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Štíty","1 993,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Stochov","5 425,00","Středočeský kraj","KLADNO","Kladno"
"Stod","3 674,00","Plzeňský kraj","STOD","Plzeň-jih"
"Stojčín","121,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Stojice","227,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Štoky","1 492,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stolany","348,00","Pardubický kraj","CHRUDIM","Chrudim"
"Stonařov","926,00","Vysočina","JIHLAVA","Jihlava"
"Stonava","1 714,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Stošíkovice na Louce","207,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Stožec","168,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Stožice","250,00","Jihočeský kraj","VODŇANY","Strakonice"
"Strachoňovice","95,00","Vysočina","TELČ","Jihlava"
"Strachotice","943,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Strachotín","787,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Strachujov","142,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stračov","303,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stradonice","127,00","Středočeský kraj","SLANÝ","Kladno"
"Stradouň","179,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Strahovice","871,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Strakonice","24 705,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strakov","196,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Straky","519,00","Středočeský kraj","NYMBURK","Nymburk"
"Štramberk","3 280,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Strančice","1 428,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Stránecká Zhoř","560,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Strání","3 820,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Stránka","234,00","Středočeský kraj","MĚLNÍK","Mělník"
"Stranný","100,00","Středočeský kraj","BENEŠOV","Benešov"
"Strašice","2 208,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Strašice","221,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strašín","406,00","Plzeňský kraj","SUŠICE","Klatovy"
"Straškov-Vodochody","846,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Strašnov","203,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Strašov","304,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Stratov","381,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stráž","958,00","Plzeňský kraj","TACHOV","Tachov"
"Stráž","213,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Stráž nad Nežárkou","887,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Stráž nad Nisou","1 618,00","Liberecký kraj","LIBEREC","Liberec"
"Stráž nad Ohří","589,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Stráž pod Ralskem","3 873,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strážek","973,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stražisko","416,00","Olomoucký kraj","KONICE","Prostějov"
"Strážiště","94,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Strážkovice","334,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Strážná","114,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Strážné","114,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Strážnice","6 081,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Strážný","279,00","Jihočeský kraj","VIMPERK","Prachatice"
"Strážov","1 343,00","Plzeňský kraj","KLATOVY","Klatovy"
"Strážovice","545,00","Jihomoravský kraj","KYJOV","Hodonín"
"Středokluky","831,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Střelice","210,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Střelice","106,00","Plzeňský kraj","STOD","Plzeň-jih"
"Střelice","2 453,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Střelná","625,00","Zlínský kraj","VSETÍN","Vsetín"
"Střelské Hoštice","880,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Střemošice","225,00","Pardubický kraj","CHRUDIM","Chrudim"
"Střemy","337,00","Středočeský kraj","MĚLNÍK","Mělník"
"Střeň","543,00","Olomoucký kraj","LITOVEL","Olomouc"
"Strenice","164,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Střevač","279,00","Královéhradecký kraj","JIČÍN","Jičín"
"Střezetice","309,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Střezimíř","366,00","Středočeský kraj","VOTICE","Benešov"
"Strhaře","149,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Stříbřec","492,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Stříbrná","401,00","Karlovarský kraj","KRASLICE","Sokolov"
"Stříbrná Skalice","949,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stříbrné Hory","253,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stříbrnice","253,00","Olomoucký kraj","PŘEROV","Přerov"
"Stříbrnice","397,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stříbro","7 718,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Střílky","726,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střítež","120,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střítež","319,00","Vysočina","JIHLAVA","Jihlava"
"Střítež","984,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Střítež","132,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Střítež nad Bečvou","768,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Střítež nad Ludinou","817,00","Olomoucký kraj","HRANICE","Přerov"
"Střítež pod Křemešníkem","56,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střížov","152,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Střížovice","212,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střížovice","323,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Střížovice","654,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strmilov","1 471,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strojetice","128,00","Středočeský kraj","VLAŠIM","Benešov"
"Stropešín","143,00","Vysočina","TŘEBÍČ","Třebíč"
"Struhařov","653,00","Středočeský kraj","BENEŠOV","Benešov"
"Struhařov","461,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Strukov","179,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Strunkovice nad Blanicí","1 180,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Strunkovice nad Volyňkou","128,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strupčice","568,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Stružinec","740,00","Liberecký kraj","SEMILY","Semily"
"Stružná","475,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stružnice","784,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strýčice","59,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Studánka","357,00","Plzeňský kraj","TACHOV","Tachov"
"Studená","46,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Studená","2 649,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Studené","153,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Studenec","1 712,00","Liberecký kraj","JILEMNICE","Semily"
"Studenec","570,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Studeněves","301,00","Středočeský kraj","SLANÝ","Kladno"
"Studénka","10 736,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Studený","136,00","Středočeský kraj","VLAŠIM","Benešov"
"Študlov","161,00","Pardubický kraj","SVITAVY","Svitavy"
"Študlov","500,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Studnice","916,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Studnice","493,00","Pardubický kraj","HLINSKO","Chrudim"
"Studnice","148,00","Vysočina","TŘEBÍČ","Třebíč"
"Studnice","572,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Stupava","213,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stvolínky","217,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Stvolová","162,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Šubířov","296,00","Olomoucký kraj","KONICE","Prostějov"
"Suchá","208,00","Vysočina","JIHLAVA","Jihlava"
"Suchá Lhota","98,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Suchá Loz","1 158,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Suchdol","1 039,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Suchdol","701,00","Olomoucký kraj","KONICE","Prostějov"
"Suchdol nad Lužnicí","3 634,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Suchdol nad Odrou","2 491,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Suchodol","247,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Suchohrdly","928,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Suchohrdly u Miroslavi","384,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Suchomasty","479,00","Středočeský kraj","BEROUN","Beroun"
"Suchonice","159,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Suchov","652,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Suchovršice","353,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Suchý","370,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Suchý Důl","339,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Sudějov","70,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Sudice","382,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sudice","596,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Sudice","354,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Sudislav nad Orlicí","111,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Sudkov","1 197,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Sudoměř","88,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sudoměřice","1 200,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Sudoměřice u Bechyně","681,00","Jihočeský kraj","TÁBOR","Tábor"
"Sudoměřice u Tábora","308,00","Jihočeský kraj","TÁBOR","Tábor"
"Sudovo Hlavno","403,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Sudslava","152,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Sukorady","210,00","Královéhradecký kraj","HOŘICE","Jičín"
"Sukorady","238,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sulejovice","741,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Sulice","492,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Sulíkov","268,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sulimov","153,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sulislav","188,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Sulkovec","242,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Šumavské Hoštice","367,00","Jihočeský kraj","VIMPERK","Prachatice"
"Šumice","1 816,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Šumice","261,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Šumná","632,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Šumperk","30 422,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Šumvald","1 686,00","Olomoucký kraj","UNIČOV","Olomouc"
"Supíkovice","689,00","Olomoucký kraj","JESENÍK","Jeseník"
"Sušice","11 308,00","Plzeňský kraj","SUŠICE","Klatovy"
"Sušice","348,00","Olomoucký kraj","PŘEROV","Přerov"
"Sušice","513,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Švábenice","925,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Švábov","97,00","Vysočina","JIHLAVA","Jihlava"
"Svárov","164,00","Středočeský kraj","KLADNO","Kladno"
"Svárov","245,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Svatá","368,00","Středočeský kraj","BEROUN","Beroun"
"Svatá Maří","448,00","Jihočeský kraj","VIMPERK","Prachatice"
"Svatava","1 464,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Svaté Pole","290,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Svatobořice-Mistřín","3 486,00","Jihomoravský kraj","KYJOV","Hodonín"
"Svatojanský Újezd","93,00","Královéhradecký kraj","JIČÍN","Jičín"
"Svatoňovice","292,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Svatoslav","444,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Svatoslav","263,00","Vysočina","TŘEBÍČ","Třebíč"
"Svatý Jan","656,00","Středočeský kraj","SEDLČANY","Příbram"
"Svatý Jan nad Malší","358,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Svatý Jan pod Skalou","92,00","Středočeský kraj","BEROUN","Beroun"
"Svatý Jiří","292,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Svatý Mikuláš","797,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Svébohov","408,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Svémyslice","106,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Svépravice","123,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Svéradice","355,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Svésedlice","172,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Světce","155,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Světec","872,00","Ústecký kraj","BÍLINA","Teplice"
"Světí","251,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Světice","509,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Světlá","212,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Světlá Hora","1 477,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Světlá nad Sázavou","7 147,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Světlá pod Ještědem","724,00","Liberecký kraj","LIBEREC","Liberec"
"Světlík","228,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Světnov","419,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Sviadnov","1 221,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Svídnice","383,00","Pardubický kraj","CHRUDIM","Chrudim"
"Svídnice","170,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Švihov","1 615,00","Plzeňský kraj","KLATOVY","Klatovy"
"Švihov","77,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svijanský Újezd","353,00","Liberecký kraj","TURNOV","Liberec"
"Svijany","279,00","Liberecký kraj","TURNOV","Liberec"
"Svinaře","265,00","Středočeský kraj","BEROUN","Beroun"
"Svinařov","574,00","Středočeský kraj","KLADNO","Kladno"
"Svinčany","380,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svinošice","209,00","Jihomoravský kraj","BLANSKO","Blansko"
"Sviny","315,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Sviny","102,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Svitávka","1 615,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Svitavy","17 441,00","Pardubický kraj","SVITAVY","Svitavy"
"Svoboda nad Úpou","2 436,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Svobodné Heřmanice","535,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Svojanov","486,00","Pardubický kraj","POLIČKA","Svitavy"
"Svojek","191,00","Liberecký kraj","JILEMNICE","Semily"
"Svojetice","333,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Svojetín","314,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svojkov","91,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svojkovice","75,00","Vysočina","TELČ","Jihlava"
"Svojšice","101,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Svojšice","604,00","Středočeský kraj","KOLÍN","Kolín"
"Svojšice","197,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svojšín","435,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Svor","559,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svrabov","78,00","Jihočeský kraj","TÁBOR","Tábor"
"Svratka","1 675,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Svratouch","926,00","Pardubický kraj","HLINSKO","Chrudim"
"Svrkyně","220,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Sychrov","170,00","Liberecký kraj","TURNOV","Liberec"
"Sýkořice","416,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Synalov","130,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Synkov-Slemeno","344,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Syřenov","195,00","Liberecký kraj","SEMILY","Semily"
"Syrov","66,00","Vysočina","HUMPOLEC","Pelhřimov"
"Syrovátka","339,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Syrovice","946,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Syrovín","413,00","Jihomoravský kraj","KYJOV","Hodonín"
"Sytno","266,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tábor","36 342,00","Jihočeský kraj","TÁBOR","Tábor"
"Tachlovice","557,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tachov","12 833,00","Plzeňský kraj","TACHOV","Tachov"
"Tachov","77,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Takonín","206,00","Středočeský kraj","VLAŠIM","Benešov"
"Tálín","177,00","Jihočeský kraj","PÍSEK","Písek"
"Tanvald","7 055,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Tašov","77,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tasov","552,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tasovice","78,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Tasovice","1 157,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tatce","572,00","Středočeský kraj","KOLÍN","Kolín"
"Tatenice","819,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Tatiná","212,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tatobity","522,00","Liberecký kraj","TURNOV","Semily"
"Tatrovice","112,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Tavíkovice","512,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tchořovice","244,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Těchařovice","56,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Těchlovice","442,00","Ústecký kraj","DĚČÍN","Děčín"
"Těchlovice","312,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Těchobuz","148,00","Vysočina","PACOV","Pelhřimov"
"Těchonín","702,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Tečovice","1 094,00","Zlínský kraj","ZLÍN","Zlín"
"Tehov","316,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Tehov","200,00","Středočeský kraj","VLAŠIM","Benešov"
"Tehovec","211,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Telč","6 049,00","Vysočina","TELČ","Jihlava"
"Telecí","454,00","Pardubický kraj","POLIČKA","Svitavy"
