"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Heřmaneč","92,00","12,00","26,00","27,00","23,00","1,00","3,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Heřmanice","379,00","33,00","73,00","128,00","124,00","12,00","9,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Heřmanice","226,00","33,00","41,00","71,00","71,00","5,00","5,00","Liberecký kraj","FRÝDLANT","Liberec"
"Heřmanice","71,00","18,00","8,00","22,00","14,00","3,00","6,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Heřmanice u Oder","343,00","30,00","72,00","112,00","113,00","8,00","8,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Heřmaničky","668,00","96,00","100,00","220,00","213,00","20,00","19,00","Středočeský kraj","VOTICE","Benešov"
"Heřmánkovice","503,00","50,00","87,00","177,00","159,00","16,00","14,00","Královéhradecký kraj","BROUMOV","Náchod"
"Heřmánky","164,00","28,00","25,00","54,00","51,00","4,00","2,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Heřmanov","502,00","50,00","98,00","168,00","160,00","12,00","14,00","Ústecký kraj","DĚČÍN","Děčín"
"Heřmanov","215,00","32,00","40,00","71,00","58,00","9,00","5,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Heřmanova Huť","1 784,00","235,00","295,00","567,00","568,00","51,00","68,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Heřmanovice","364,00","49,00","55,00","127,00","115,00","14,00","4,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Heřmanův Městec","4 930,00","785,00","708,00","1 574,00","1 576,00","149,00","138,00","Pardubický kraj","CHRUDIM","Chrudim"
"Heroltice","179,00","20,00","33,00","56,00","59,00","4,00","7,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Heršpice","647,00","98,00","92,00","230,00","197,00","15,00","15,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hevlín","1 347,00","137,00","215,00","502,00","447,00","27,00","19,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hladké Životice","924,00","103,00","169,00","308,00","310,00","15,00","19,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hladov","133,00","19,00","20,00","38,00","41,00","5,00","10,00","Vysočina","JIHLAVA","Jihlava"
"Hlasivo","183,00","34,00","33,00","58,00","49,00","5,00","4,00","Jihočeský kraj","TÁBOR","Tábor"
"Hlásná Třebaň","582,00","87,00","89,00","188,00","189,00","12,00","17,00","Středočeský kraj","BEROUN","Beroun"
"Hlásnice","152,00","25,00","17,00","51,00","54,00","5,00","0,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hlavatce","381,00","79,00","52,00","120,00","117,00","7,00","6,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Hlavatce","140,00","19,00","19,00","48,00","49,00","2,00","3,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hlavečník","249,00","37,00","35,00","82,00","77,00","11,00","7,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Hlavenec","2","2","2","2","2","2","2","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Hlavice","206,00","48,00","16,00","57,00","65,00","6,00","14,00","Liberecký kraj","LIBEREC","Liberec"
"Hlavnice","609,00","59,00","107,00","208,00","214,00","12,00","9,00","Moravskoslezský kraj","OPAVA","Opava"
"Hlavňovice","495,00","96,00","69,00","153,00","151,00","15,00","11,00","Plzeňský kraj","SUŠICE","Klatovy"
"Hlína","296,00","33,00","34,00","136,00","81,00","5,00","7,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Hlince","80,00","8,00","14,00","30,00","24,00","3,00","1,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Hlincová Hora","308,00","33,00","56,00","109,00","103,00","4,00","3,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hlinka","246,00","26,00","53,00","85,00","72,00","5,00","5,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Hlinná","213,00","27,00","37,00","73,00","64,00","7,00","5,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Hlinsko","10 295,00","1 508,00","1 551,00","3 355,00","3 227,00","385,00","269,00","Pardubický kraj","HLINSKO","Chrudim"
"Hlinsko","198,00","35,00","27,00","58,00","63,00","9,00","6,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Hlízov","427,00","62,00","58,00","143,00","140,00","12,00","12,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Hlohová","253,00","43,00","42,00","81,00","73,00","5,00","9,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Hlohovčice","199,00","30,00","23,00","66,00","62,00","8,00","10,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Hlohovec","1 294,00","157,00","192,00","461,00","428,00","27,00","29,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Hlohovice","344,00","62,00","45,00","100,00","116,00","10,00","11,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Hlubočany","483,00","65,00","76,00","173,00","142,00","16,00","11,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Hlubočec","553,00","80,00","91,00","186,00","171,00","12,00","13,00","Moravskoslezský kraj","OPAVA","Opava"
"Hlubočky","4 399,00","582,00","679,00","1 476,00","1 409,00","139,00","114,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Hluboká","221,00","46,00","24,00","80,00","58,00","7,00","6,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hluboká nad Vltavou","4 764,00","587,00","763,00","1 628,00","1 526,00","116,00","144,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Hluboké","209,00","43,00","25,00","65,00","65,00","5,00","6,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Hluboké Dvory","2","2","2","2","2","2","2","Jihomoravský kraj","TIŠNOV","Blansko"
"Hluboké Mašůvky","706,00","109,00","94,00","247,00","215,00","23,00","18,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hluboš","545,00","79,00","79,00","175,00","182,00","17,00","13,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hlubyně","138,00","22,00","23,00","47,00","38,00","3,00","5,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hluchov","345,00","55,00","51,00","116,00","107,00","7,00","9,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Hlučín","14 201,00","2 021,00","2 078,00","4 524,00","4 580,00","551,00","447,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Hluk","4 426,00","549,00","708,00","1 497,00","1 433,00","131,00","108,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Hlupín","95,00","20,00","12,00","34,00","23,00","5,00","1,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Hlušice","744,00","103,00","134,00","247,00","224,00","18,00","18,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Hlušovice","448,00","59,00","83,00","142,00","148,00","9,00","7,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Hnačov","91,00","15,00","14,00","30,00","25,00","2,00","5,00","Plzeňský kraj","KLATOVY","Klatovy"
"Hnanice","292,00","24,00","61,00","104,00","97,00","2,00","4,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hnátnice","842,00","102,00","155,00","283,00","251,00","21,00","30,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Hněvčeves","159,00","23,00","28,00","52,00","47,00","4,00","5,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Hněvkovice","547,00","87,00","81,00","174,00","171,00","18,00","16,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Hněvnice","100,00","13,00","18,00","33,00","34,00","2,00","0,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Hněvošice","1 020,00","145,00","151,00","354,00","349,00","11,00","10,00","Moravskoslezský kraj","OPAVA","Opava"
"Hněvotín","1 274,00","153,00","209,00","441,00","413,00","31,00","27,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Hnojice","570,00","89,00","83,00","181,00","190,00","15,00","12,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Hnojník","1 470,00","215,00","226,00","478,00","474,00","43,00","34,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Hobšovice","337,00","43,00","67,00","112,00","98,00","12,00","5,00","Středočeský kraj","SLANÝ","Kladno"
"Hodějice","871,00","135,00","130,00","287,00","266,00","30,00","23,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Hodětín","90,00","23,00","9,00","27,00","20,00","7,00","4,00","Jihočeský kraj","TÁBOR","Tábor"
"Hodice","762,00","87,00","117,00","264,00","261,00","18,00","15,00","Vysočina","JIHLAVA","Jihlava"
"Hodíškov","142,00","16,00","26,00","46,00","42,00","7,00","5,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Hodkovice nad Mohelkou","2 727,00","357,00","436,00","906,00","886,00","62,00","80,00","Liberecký kraj","LIBEREC","Liberec"
"Hodonice","1 779,00","135,00","350,00","620,00","616,00","32,00","26,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Hodonice","135,00","29,00","23,00","42,00","39,00","2,00","0,00","Jihočeský kraj","TÁBOR","Tábor"
"Hodonín","79,00","9,00","11,00","30,00","26,00","2,00","1,00","Pardubický kraj","CHRUDIM","Chrudim"
"Hodonín","26 226,00","3 453,00","3 533,00","8 884,00","8 947,00","780,00","629,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Hodonín","135,00","30,00","13,00","43,00","41,00","3,00","5,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Hodov","297,00","57,00","38,00","100,00","83,00","12,00","7,00","Vysočina","TŘEBÍČ","Třebíč"
"Hodslavice","1 692,00","230,00","254,00","555,00","544,00","61,00","48,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Hojanovice","92,00","22,00","9,00","25,00","26,00","6,00","4,00","Vysočina","HUMPOLEC","Pelhřimov"
"Hojkov","155,00","43,00","15,00","50,00","44,00","3,00","0,00","Vysočina","JIHLAVA","Jihlava"
"Hojovice","72,00","28,00","4,00","16,00","17,00","3,00","4,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Holany","471,00","46,00","63,00","178,00","162,00","13,00","9,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Holasice","881,00","113,00","131,00","315,00","278,00","21,00","23,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Holasovice","1 362,00","206,00","213,00","477,00","408,00","36,00","22,00","Moravskoslezský kraj","OPAVA","Opava"
"Holčovice","708,00","80,00","114,00","265,00","216,00","17,00","16,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Holedeč","504,00","71,00","64,00","189,00","151,00","11,00","18,00","Ústecký kraj","ŽATEC","Louny"
"Holenice","76,00","17,00","7,00","21,00","22,00","4,00","5,00","Liberecký kraj","TURNOV","Semily"
"Holešov","12 332,00","1 860,00","1 726,00","4 079,00","3 962,00","377,00","328,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Holetín","749,00","119,00","122,00","254,00","216,00","20,00","18,00","Pardubický kraj","HLINSKO","Chrudim"
"Holice","6 298,00","961,00","883,00","2 058,00","2 006,00","209,00","181,00","Pardubický kraj","HOLICE","Pardubice"
"Holín","545,00","88,00","75,00","181,00","173,00","15,00","13,00","Královéhradecký kraj","JIČÍN","Jičín"
"Holohlavy","837,00","122,00","124,00","309,00","264,00","8,00","10,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Holotín","33,00","12,00","1,00","9,00","7,00","2,00","2,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Holoubkov","1 464,00","202,00","236,00","471,00","473,00","36,00","46,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Holovousy","56,00","8,00","5,00","18,00","19,00","2,00","4,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Holovousy","518,00","96,00","80,00","160,00","155,00","18,00","9,00","Královéhradecký kraj","HOŘICE","Jičín"
"Holštejn","160,00","36,00","18,00","45,00","48,00","9,00","4,00","Jihomoravský kraj","BLANSKO","Blansko"
"Holubice","863,00","122,00","134,00","301,00","252,00","29,00","25,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Holubice","656,00","89,00","103,00","211,00","209,00","25,00","19,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Holubov","950,00","134,00","146,00","315,00","299,00","28,00","28,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Holýšov","4 710,00","508,00","778,00","1 569,00","1 579,00","128,00","148,00","Plzeňský kraj","STOD","Domažlice"
"Homole","966,00","99,00","172,00","328,00","319,00","29,00","19,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Homole u Panny","368,00","43,00","52,00","128,00","121,00","12,00","12,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Honbice","198,00","25,00","35,00","71,00","55,00","5,00","7,00","Pardubický kraj","CHRUDIM","Chrudim"
"Honětice","65,00","15,00","11,00","19,00","18,00","1,00","1,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Honezovice","231,00","25,00","32,00","88,00","70,00","8,00","8,00","Plzeňský kraj","STOD","Plzeň-jih"
"Hora Svaté Kateřiny","395,00","35,00","75,00","128,00","125,00","15,00","17,00","Ústecký kraj","LITVÍNOV","Most"
"Hora Svatého Šebestiána","243,00","23,00","43,00","82,00","85,00","4,00","6,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Hora Svatého Václava","50,00","9,00","7,00","15,00","12,00","3,00","4,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Hořany","89,00","17,00","14,00","25,00","25,00","5,00","3,00","Středočeský kraj","NYMBURK","Nymburk"
"Hořátev","677,00","102,00","97,00","214,00","216,00","24,00","24,00","Středočeský kraj","NYMBURK","Nymburk"
"Horažďovice","5 704,00","920,00","862,00","1 811,00","1 816,00","165,00","130,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Horčápsko","96,00","14,00","12,00","37,00","26,00","3,00","4,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Hořenice","168,00","34,00","21,00","52,00","49,00","9,00","3,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Hořepník","629,00","92,00","120,00","195,00","180,00","17,00","25,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Hořesedly","477,00","64,00","78,00","169,00","145,00","11,00","10,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Hořešovice","242,00","32,00","37,00","86,00","73,00","9,00","5,00","Středočeský kraj","SLANÝ","Kladno"
"Hořešovičky","122,00","23,00","13,00","42,00","38,00","3,00","3,00","Středočeský kraj","SLANÝ","Kladno"
"Hořice","8 811,00","1 370,00","1 170,00","2 847,00","2 845,00","311,00","268,00","Královéhradecký kraj","HOŘICE","Jičín"
"Hořice","190,00","36,00","28,00","53,00","58,00","8,00","7,00","Vysočina","HUMPOLEC","Pelhřimov"
"Hořice na Šumavě","799,00","68,00","161,00","274,00","255,00","22,00","19,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Hořičky","506,00","68,00","79,00","168,00","160,00","14,00","17,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Hořín","705,00","97,00","100,00","240,00","221,00","24,00","23,00","Středočeský kraj","MĚLNÍK","Mělník"
"Hořiněves","695,00","91,00","92,00","238,00","228,00","22,00","24,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Horka","405,00","73,00","57,00","120,00","132,00","15,00","8,00","Pardubický kraj","CHRUDIM","Chrudim"
"Horka I","381,00","65,00","53,00","121,00","113,00","15,00","14,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Horka II","380,00","59,00","46,00","132,00","112,00","16,00","15,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Horka nad Moravou","2 160,00","298,00","306,00","713,00","725,00","67,00","51,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Horka u Staré Paky","259,00","41,00","33,00","95,00","70,00","14,00","6,00","Liberecký kraj","JILEMNICE","Semily"
"Horky","384,00","70,00","47,00","127,00","119,00","11,00","10,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Horky","116,00","26,00","21,00","29,00","32,00","3,00","5,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Horky nad Jizerou","451,00","62,00","78,00","149,00","139,00","11,00","12,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Horní Bečva","2 447,00","415,00","348,00","815,00","729,00","71,00","69,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Horní Bělá","550,00","102,00","75,00","176,00","167,00","20,00","10,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Horní Benešov","2 457,00","311,00","416,00","853,00","776,00","55,00","46,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Horní Beřkovice","906,00","136,00","127,00","286,00","298,00","31,00","28,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Horní Bezděkov","531,00","66,00","79,00","167,00","184,00","14,00","21,00","Středočeský kraj","KLADNO","Kladno"
"Horní Blatná","721,00","46,00","166,00","244,00","241,00","13,00","11,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Horní Bludovice","2","2","2","2","2","2","2","Moravskoslezský kraj","HAVÍŘOV","Frýdek-Místek"
"Horní Bojanovice","606,00","92,00","89,00","198,00","191,00","19,00","17,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Horní Bradlo","456,00","92,00","40,00","161,00","140,00","14,00","9,00","Pardubický kraj","CHRUDIM","Chrudim"
"Horní Branná","1 840,00","272,00","311,00","605,00","575,00","35,00","42,00","Liberecký kraj","JILEMNICE","Semily"
"Horní Břečkov","273,00","38,00","39,00","98,00","82,00","7,00","9,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Bříza","4 495,00","670,00","750,00","1 459,00","1 418,00","103,00","95,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Horní Brusnice","441,00","62,00","59,00","161,00","138,00","10,00","11,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Horní Bukovina","210,00","25,00","31,00","72,00","71,00","5,00","6,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Horní Cerekev","1 898,00","270,00","299,00","627,00","598,00","61,00","43,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Horní Čermná","1 014,00","146,00","164,00","333,00","313,00","22,00","36,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Domaslavice","614,00","103,00","98,00","197,00","182,00","16,00","18,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Horní Dubenky","635,00","75,00","122,00","198,00","200,00","20,00","20,00","Vysočina","JIHLAVA","Jihlava"
"Horní Dubňany","318,00","50,00","51,00","103,00","94,00","11,00","9,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Dunajovice","639,00","103,00","103,00","203,00","193,00","20,00","17,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Horní Dvořiště","541,00","46,00","101,00","201,00","168,00","14,00","11,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Horní Habartice","392,00","56,00","58,00","130,00","128,00","13,00","7,00","Ústecký kraj","DĚČÍN","Děčín"
"Horní Heřmanice","131,00","15,00","15,00","40,00","52,00","3,00","6,00","Vysočina","TŘEBÍČ","Třebíč"
"Horní Heřmanice","504,00","101,00","76,00","159,00","143,00","17,00","8,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Horní Jelení","1 864,00","273,00","349,00","564,00","573,00","65,00","40,00","Pardubický kraj","HOLICE","Pardubice"
"Horní Jiřetín","2 051,00","228,00","330,00","713,00","654,00","62,00","64,00","Ústecký kraj","LITVÍNOV","Most"
"Horní Kalná","326,00","48,00","45,00","110,00","108,00","4,00","11,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Horní Kamenice","201,00","45,00","24,00","66,00","58,00","4,00","4,00","Plzeňský kraj","STOD","Domažlice"
"Horní Kněžeklady","112,00","32,00","14,00","31,00","25,00","2,00","8,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Horní Kounice","265,00","39,00","42,00","89,00","81,00","5,00","9,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Horní Kozolupy","259,00","51,00","34,00","96,00","66,00","9,00","3,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Horní Krupá","467,00","62,00","85,00","153,00","143,00","17,00","7,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Horní Kruty","511,00","74,00","88,00","156,00","164,00","15,00","14,00","Středočeský kraj","KOLÍN","Kolín"
"Horní Lapač","248,00","25,00","43,00","86,00","83,00","4,00","7,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Horní Lhota","549,00","80,00","88,00","195,00","170,00","9,00","7,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Horní Libchava","453,00","38,00","94,00","166,00","140,00","5,00","10,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Horní Libochová","207,00","34,00","41,00","59,00","59,00","9,00","5,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
