"obce","Počet obyvatel dle Sčítání lidu 1961","kraj","orp","okres"
"Lovčice","861,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Lovčičky","840,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Lovčovice","70,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Lovečkovice","703,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Lovosice","8 160,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Loza","285,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Lozice","225,00","Pardubický kraj","CHRUDIM","Chrudim"
"Lštění","539,00","Středočeský kraj","BENEŠOV","Benešov"
"Lubě","160,00","Jihomoravský kraj","BLANSKO","Blansko"
"Lubenec","1 731,00","Ústecký kraj","PODBOŘANY","Louny"
"Luběnice","485,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Lubná","1 077,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Lubná","605,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Lubná","823,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Lubné","118,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Lubnice","205,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Lubník","372,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Luboměř","479,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Luby","2 283,00","Karlovarský kraj","CHEB","Cheb"
"Lučany nad Nisou","1 967,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Lučice","716,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Lučina","979,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Ludgeřovice","4 544,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Ludíkov","394,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Ludkovice","853,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Ludmírov","824,00","Olomoucký kraj","KONICE","Prostějov"
"Ludslavice","512,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Ludvíkov","368,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Ludvíkovice","794,00","Ústecký kraj","DĚČÍN","Děčín"
"Luhačovice","4 733,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Luka","127,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Luka nad Jihlavou","2 269,00","Vysočina","JIHLAVA","Jihlava"
"Lukavec","1 009,00","Vysočina","PACOV","Pelhřimov"
"Lukavec","521,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Lukavec u Hořic","366,00","Královéhradecký kraj","HOŘICE","Jičín"
"Lukavice","833,00","Pardubický kraj","CHRUDIM","Chrudim"
"Lukavice","622,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Lukavice","817,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Lukavice","727,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Lukov","110,00","Ústecký kraj","BÍLINA","Teplice"
"Lukov","310,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Lukov","394,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Luková","764,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Lukovany","897,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Lukoveček","443,00","Zlínský kraj","ZLÍN","Zlín"
"Luleč","990,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Lupenice","298,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Luštěnice","1 274,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Lutín","2 065,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Lutonina","491,00","Zlínský kraj","VIZOVICE","Zlín"
"Lutopecny","697,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Lužany","862,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Lužany","147,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Lužany","608,00","Královéhradecký kraj","JIČÍN","Jičín"
"Lužce","147,00","Středočeský kraj","BEROUN","Beroun"
"Luže","3 111,00","Pardubický kraj","CHRUDIM","Chrudim"
"Lužec nad Cidlinou","784,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Lužec nad Vltavou","1 037,00","Středočeský kraj","MĚLNÍK","Mělník"
"Luženičky","283,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Lužice","391,00","Ústecký kraj","MOST","Most"
"Lužice","75,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Lužice","2 530,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Lužice","435,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Lužná","2 110,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Lužná","908,00","Zlínský kraj","VSETÍN","Vsetín"
"Lužnice","446,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Lysá nad Labem","8 902,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Lysice","1 575,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Lysovice","413,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Machov","1 358,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Machová","465,00","Zlínský kraj","ZLÍN","Zlín"
"Mačkov","229,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Mackovice","523,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Mahouš","167,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Majdalena","501,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Majetín","1 134,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Makotřasy","392,00","Středočeský kraj","KLADNO","Kladno"
"Makov","177,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Makov","408,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Malá Bystřice","484,00","Zlínský kraj","VSETÍN","Vsetín"
"Malá Hraštice","713,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Malá Lhota","248,00","Jihomoravský kraj","BLANSKO","Blansko"
"Malá Losenice","389,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Malá Morava","1 148,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Malá Morávka","900,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Malá Roudka","171,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Malá Skála","1 392,00","Liberecký kraj","TURNOV","Jablonec n.Nisou"
"Malá Štáhle","169,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Malá Úpa","137,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Malá Veleň","601,00","Ústecký kraj","DĚČÍN","Děčín"
"Malá Víska","153,00","Středočeský kraj","HOŘOVICE","Beroun"
"Malá Vrbka","365,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Malčín","288,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Malé Březno","1 183,00","Ústecký kraj","MOST","Most"
"Malé Březno","741,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Malé Hradisko","762,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Malé Kyšice","284,00","Středočeský kraj","KLADNO","Kladno"
"Malé Přítočno","396,00","Středočeský kraj","KLADNO","Kladno"
"Malé Svatoňovice","1 851,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Malé Výkleky","182,00","Pardubický kraj","PARDUBICE","Pardubice"
"Malé Žernoseky","850,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Maleč","780,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Malečov","485,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Malenice","629,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Malenovice","517,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Malešov","1 229,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Malešovice","430,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Maletín","389,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Malhostovice","1 037,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Malhotice","438,00","Olomoucký kraj","HRANICE","Přerov"
"Malíč","317,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Malíkov","152,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Malíkovice","516,00","Středočeský kraj","SLANÝ","Kladno"
"Malínky","222,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Malinová","126,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Málkov","1 736,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Málkov","150,00","Středočeský kraj","BEROUN","Beroun"
"Malonty","1 064,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Malotice","410,00","Středočeský kraj","KOLÍN","Kolín"
"Malovice","846,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Malšice","2 061,00","Jihočeský kraj","TÁBOR","Tábor"
"Malšín","344,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Malšovice","1 103,00","Ústecký kraj","DĚČÍN","Děčín"
"Malý Beranov","511,00","Vysočina","JIHLAVA","Jihlava"
"Malý Bor","761,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Malý Újezd","771,00","Středočeský kraj","MĚLNÍK","Mělník"
"Manětín","1 767,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Mankovice","691,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Maňovice","125,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Mařenice","539,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Mariánské Lázně","12 882,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Mariánské Radčice","2 117,00","Ústecký kraj","LITVÍNOV","Most"
"Markvartice","632,00","Ústecký kraj","DĚČÍN","Děčín"
"Markvartice","316,00","Vysočina","TELČ","Jihlava"
"Markvartice","262,00","Vysočina","TŘEBÍČ","Třebíč"
"Markvartice","942,00","Královéhradecký kraj","JIČÍN","Jičín"
"Markvartovice","1 539,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Maršov","575,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Maršov u Úpice","218,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Maršovice","1 122,00","Středočeský kraj","BENEŠOV","Benešov"
"Maršovice","517,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Martiněves","1 028,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Martinice","322,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Martinice","599,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Martinice u Onšova","89,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Martinice v Krkonoších","724,00","Liberecký kraj","JILEMNICE","Semily"
"Martínkov","440,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Martínkovice","787,00","Královéhradecký kraj","BROUMOV","Náchod"
"Máslojedy","223,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Máslovice","350,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Masojedy","154,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Mašovice","476,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Mastník","292,00","Vysočina","TŘEBÍČ","Třebíč"
"Mašťov","531,00","Ústecký kraj","KADAŇ","Chomutov"
"Matějov","198,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Mazelov","290,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Mažice","273,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Mcely","582,00","Středočeský kraj","NYMBURK","Nymburk"
"Mečeříž","521,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Měchenice","678,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Měcholupy","358,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Měcholupy","1 283,00","Ústecký kraj","ŽATEC","Louny"
"Mečichov","379,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Měčín","1 681,00","Plzeňský kraj","KLATOVY","Klatovy"
"Meclov","1 128,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Měděnec","270,00","Ústecký kraj","KADAŇ","Chomutov"
"Medlice","362,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Medlov","635,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Medlov","1 761,00","Olomoucký kraj","UNIČOV","Olomouc"
"Medlovice","492,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Medlovice","354,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Medonosy","214,00","Středočeský kraj","MĚLNÍK","Mělník"
"Medový Újezd","386,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Měkynec","101,00","Jihočeský kraj","VODŇANY","Strakonice"
"Melč","774,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Mělčany","607,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Mělnické Vtelno","1 074,00","Středočeský kraj","MĚLNÍK","Mělník"
"Mělník","13 076,00","Středočeský kraj","MĚLNÍK","Mělník"
"Měňany","331,00","Středočeský kraj","BEROUN","Beroun"
"Menhartice","175,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Měník","618,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Měnín","1 470,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Merboltice","269,00","Ústecký kraj","DĚČÍN","Děčín"
"Měřín","1 582,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Merklín","869,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Merklín","1 384,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Měrotín","370,00","Olomoucký kraj","LITOVEL","Olomouc"
"Měrovice nad Hanou","744,00","Olomoucký kraj","PŘEROV","Přerov"
"Měrunice","399,00","Ústecký kraj","BÍLINA","Teplice"
"Měšice","804,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Měšín","160,00","Vysočina","JIHLAVA","Jihlava"
"Mešno","129,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Městec Králové","3 095,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Městečko","590,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Městečko Trnávka","2 008,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Město Albrechtice","3 497,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Město Touškov","1 672,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Metylovice","1 701,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Mezholezy (dříve okr.Domažlice)","167,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Mezholezy (dříve okr.Horšovský T","173,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Meziboří","2 904,00","Ústecký kraj","LITVÍNOV","Most"
"Mezihoří","132,00","Plzeňský kraj","KLATOVY","Klatovy"
"Mezilečí","188,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Mezilesí","279,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Mezilesí","305,00","Vysočina","PACOV","Pelhřimov"
"Meziměstí","2 632,00","Královéhradecký kraj","BROUMOV","Náchod"
"Mezina","278,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Meziříčí","222,00","Jihočeský kraj","TÁBOR","Tábor"
"Meziříčko","303,00","Vysočina","VELKÉ MEZIŘÍČÍ","Jihlava"
"Meziříčko","151,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Mezná","245,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Mezná","183,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Mezno","623,00","Středočeský kraj","VOTICE","Benešov"
"Mezouň","484,00","Středočeský kraj","BEROUN","Beroun"
"Michalovice","168,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Michalovice","203,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Míchov","174,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Míčov-Sušice","522,00","Pardubický kraj","CHRUDIM","Chrudim"
"Mičovice","429,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Mikolajice","265,00","Moravskoslezský kraj","OPAVA","Opava"
"Mikulášovice","2 741,00","Ústecký kraj","RUMBURK","Děčín"
"Mikulčice","2 011,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Mikuleč","325,00","Pardubický kraj","SVITAVY","Svitavy"
"Mikulov","6 041,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Mikulov","220,00","Ústecký kraj","TEPLICE","Teplice"
"Mikulovice","709,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Mikulovice","2 822,00","Olomoucký kraj","JESENÍK","Jeseník"
"Mikulovice","289,00","Vysočina","TŘEBÍČ","Třebíč"
"Mikulovice","879,00","Pardubický kraj","PARDUBICE","Pardubice"
"Mikulůvka","855,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Milasín","86,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Milavče","725,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Milčice","363,00","Středočeský kraj","NYMBURK","Nymburk"
"Mileč","760,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Milejovice","179,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Milenov","539,00","Olomoucký kraj","HRANICE","Přerov"
"Milešín","144,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Milešov","551,00","Středočeský kraj","SEDLČANY","Příbram"
"Milešovice","738,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Miletín","1 231,00","Královéhradecký kraj","HOŘICE","Jičín"
"Milevsko","5 989,00","Jihočeský kraj","MILEVSKO","Písek"
"Milhostov","323,00","Karlovarský kraj","CHEB","Cheb"
"Miličín","1 320,00","Středočeský kraj","VOTICE","Benešov"
"Milíčov","250,00","Vysočina","JIHLAVA","Jihlava"
"Milíčovice","265,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Milíkov","429,00","Karlovarský kraj","CHEB","Cheb"
"Milíkov","1 192,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Milín","2 258,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Milínov","300,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Milíře","448,00","Plzeňský kraj","TACHOV","Tachov"
"Milkovice","278,00","Královéhradecký kraj","JIČÍN","Jičín"
"Milonice","202,00","Jihomoravský kraj","BLANSKO","Blansko"
"Milonice","584,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Miloňovice","299,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Milostín","513,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Milotice","1 669,00","Jihomoravský kraj","KYJOV","Hodonín"
"Milotice nad Bečvou","409,00","Olomoucký kraj","HRANICE","Přerov"
"Milotice nad Opavou","609,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Milovice","3 872,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Milovice","449,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Milovice u Hořic","213,00","Královéhradecký kraj","HOŘICE","Jičín"
"Milý","293,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Mimoň","6 386,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Minice","56,00","Jihočeský kraj","PÍSEK","Písek"
"Miřejovice","188,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Miřetice","1 460,00","Pardubický kraj","HLINSKO","Chrudim"
"Miřetice","194,00","Středočeský kraj","VLAŠIM","Benešov"
"Mířkov","378,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Mirkovice","446,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Miroslav","2 747,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Miroslavské Knínice","539,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Mirošov","1 875,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Mirošov","277,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Mirošov","259,00","Vysočina","JIHLAVA","Jihlava"
"Mirošovice","777,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Mirotice","1 493,00","Jihočeský kraj","PÍSEK","Písek"
"Mírov","643,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Mírová","344,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Mírová pod Kozákovem","1 686,00","Liberecký kraj","TURNOV","Semily"
"Mirovice","1 747,00","Jihočeský kraj","PÍSEK","Písek"
"Miskovice","1 038,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Míškovice","579,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Míšov","229,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Mišovice","570,00","Jihočeský kraj","PÍSEK","Písek"
"Místo","321,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Mistřice","1 611,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Mistrovice","547,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Mladá Boleslav","26 021,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Mladá Vožice","2 656,00","Jihočeský kraj","TÁBOR","Tábor"
"Mladé Bříště","282,00","Vysočina","HUMPOLEC","Pelhřimov"
"Mladé Buky","2 471,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Mladeč","841,00","Olomoucký kraj","LITOVEL","Olomouc"
"Mladecko","263,00","Moravskoslezský kraj","OPAVA","Opava"
"Mladějov","851,00","Královéhradecký kraj","JIČÍN","Jičín"
"Mladějov na Moravě","668,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Mladějovice","612,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Mladkov","763,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Mladoňovice","430,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Mladošovice","561,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Mladotice","749,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Mladý Smolivec","1 254,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Mlázovice","697,00","Královéhradecký kraj","JIČÍN","Jičín"
"Mlečice","501,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Mlékojedy","284,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Mlékosrby","341,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Mlýnské Struhadlo","179,00","Plzeňský kraj","KLATOVY","Klatovy"
"Mlýny","219,00","Jihočeský kraj","TÁBOR","Tábor"
"Mnetěš","589,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Mnich","842,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Mnichov","409,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Mnichov","320,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Mnichov","441,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Mnichovice","351,00","Středočeský kraj","VLAŠIM","Benešov"
"Mnichovice","2 641,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Mnichovo Hradiště","6 706,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Mníšek","1 130,00","Liberecký kraj","LIBEREC","Liberec"
"Mníšek pod Brdy","3 381,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Močerady","168,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Mochov","934,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Mochtín","1 172,00","Plzeňský kraj","KLATOVY","Klatovy"
"Močovice","447,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Modlany","1 220,00","Ústecký kraj","TEPLICE","Teplice"
"Modletice","153,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Modlíkov","223,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Modrá","656,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Modrá Hůrka","159,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Modrava","143,00","Plzeňský kraj","SUŠICE","Klatovy"
"Modřice","2 787,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Modřišice","436,00","Liberecký kraj","TURNOV","Semily"
"Modřovice","123,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Mohelnice","160,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Mohelnice","7 018,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Mohelnice nad Jizerou","175,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Mohelno","1 537,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Mojné","288,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Mokošín","99,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Mokrá-Horákov","1 467,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Mokré","297,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Mokré Lazce","1 033,00","Moravskoslezský kraj","OPAVA","Opava"
"Mokrosuky","310,00","Plzeňský kraj","SUŠICE","Klatovy"
"Mokrouše","202,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Mokrovousy","369,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Mokrovraty","497,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Mokrý Lom","102,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Moldava","178,00","Ústecký kraj","TEPLICE","Teplice"
"Morašice","787,00","Pardubický kraj","CHRUDIM","Chrudim"
"Morašice","443,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Morašice","200,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Moravany","959,00","Jihomoravský kraj","KYJOV","Hodonín"
"Moravany","658,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Moravany","1 883,00","Pardubický kraj","PARDUBICE","Pardubice"
"Moraveč","320,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Moravec","648,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Moravecké Pavlovice","139,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
