"obce","Počet obyvatel dle Sčítání lidu 1980","kraj","orp","okres"
"Němčice","171,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Němčice","158,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Němčice","326,00","Středočeský kraj","KOLÍN","Kolín"
"Němčice","121,00","Pardubický kraj","PARDUBICE","Pardubice"
"Němčice","149,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Němčice","166,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Němčice nad Hanou","2 221,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Němčičky","714,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Němčičky","117,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Němčičky","251,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Němčovice","143,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Němětice","139,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Nemile","544,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Nemochovice","349,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Nemojany","623,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Nemojov","503,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Nemotice","479,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Nemyčeves","338,00","Královéhradecký kraj","JIČÍN","Jičín"
"Nemyšl","434,00","Jihočeský kraj","TÁBOR","Tábor"
"Nemyslovice","136,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nenačovice","196,00","Středočeský kraj","BEROUN","Beroun"
"Nenkovice","537,00","Jihomoravský kraj","KYJOV","Hodonín"
"Neplachov","401,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Neplachovice","854,00","Moravskoslezský kraj","OPAVA","Opava"
"Nepolisy","936,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Nepoměřice","241,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Nepomuk","178,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Nepomuk","3 206,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Nepomyšl","500,00","Ústecký kraj","PODBOŘANY","Louny"
"Nepřevázka","294,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Neprobylice","101,00","Středočeský kraj","SLANÝ","Kladno"
"Neratov","102,00","Pardubický kraj","PARDUBICE","Pardubice"
"Neratovice","15 025,00","Středočeský kraj","NERATOVICE","Mělník"
"Nerestce","159,00","Jihočeský kraj","PÍSEK","Písek"
"Neslovice","705,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nesovice","1 248,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Nespeky","469,00","Středočeský kraj","BENEŠOV","Benešov"
"Nestrašovice","83,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Nesuchyně","382,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nesvačilka","333,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Nesvačily","128,00","Středočeský kraj","BEROUN","Beroun"
"Netín","338,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Netolice","2 568,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Netřebice","256,00","Středočeský kraj","NYMBURK","Nymburk"
"Netřebice","477,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Netunice","190,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Netvořice","934,00","Středočeský kraj","BENEŠOV","Benešov"
"Neubuz","421,00","Zlínský kraj","VIZOVICE","Zlín"
"Neuměř","174,00","Plzeňský kraj","STOD","Domažlice"
"Neuměřice","438,00","Středočeský kraj","SLANÝ","Kladno"
"Neumětely","549,00","Středočeský kraj","HOŘOVICE","Beroun"
"Neurazy","1 117,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Neustupov","775,00","Středočeský kraj","VOTICE","Benešov"
"Nevcehle","265,00","Vysočina","TELČ","Jihlava"
"Neveklov","2 383,00","Středočeský kraj","BENEŠOV","Benešov"
"Neveklovice","40,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Nevězice","247,00","Jihočeský kraj","PÍSEK","Písek"
"Nevid","164,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Nevojice","343,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Nevolice","152,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nevratice","236,00","Královéhradecký kraj","HOŘICE","Jičín"
"Nevřeň","243,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nezabudice","103,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nezabylice","280,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Nezamyslice","238,00","Plzeňský kraj","SUŠICE","Klatovy"
"Nezamyslice","1 401,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Nezbavětice","180,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Nezdenice","731,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Nezdice","242,00","Plzeňský kraj","PŘEŠTICE","Klatovy"
"Nezdice na Šumavě","641,00","Plzeňský kraj","SUŠICE","Klatovy"
"Nezdřev","143,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Nezvěstice","1 350,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Nicov","126,00","Jihočeský kraj","VIMPERK","Prachatice"
"Nihošovice","244,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Níhov","232,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nikolčice","790,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Niměřice","369,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nimpšov","105,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nišovice","223,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Nítkovice","285,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Niva","448,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Nivnice","3 213,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Nižbor","1 746,00","Středočeský kraj","BEROUN","Beroun"
"Nížkov","728,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Nížkovice","820,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Nižní Lhoty","269,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Norberčany","430,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Nosálov","224,00","Středočeský kraj","MĚLNÍK","Mělník"
"Nosislav","1 333,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Nošovice","975,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Nová Buková","114,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nová Bystřice","3 215,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Cerekev","1 403,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nová Dědina","463,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Nová Hradečná","775,00","Olomoucký kraj","UNIČOV","Olomouc"
"Nová Lhota","1 109,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Nová Olešná","190,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Paka","8 842,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Nová Pec","726,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Nová Pláň","124,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Nová Říše","787,00","Vysočina","TELČ","Jihlava"
"Nová Role","4 467,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nová Sídla","295,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Nová Telib","170,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nová Včelnice","2 882,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Ves","512,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Nová Ves","237,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nová Ves","153,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nová Ves","269,00","Plzeňský kraj","STOD","Plzeň-jih"
"Nová Ves","440,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Nová Ves","190,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Nová Ves","737,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nová Ves","122,00","Ústecký kraj","LOUNY","Louny"
"Nová Ves","278,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nová Ves I","1 138,00","Středočeský kraj","KOLÍN","Kolín"
"Nová Ves nad Lužnicí","404,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nová Ves nad Nisou","723,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Nová Ves nad Popelkou","696,00","Liberecký kraj","SEMILY","Semily"
"Nová Ves pod Pleší","652,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nová Ves u Bakova","298,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nová Ves u Chotěboře","630,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Nová Ves u Chýnova","220,00","Jihočeský kraj","TÁBOR","Tábor"
"Nová Ves u Jarošova","86,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Nová Ves u Leštiny","129,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Nová Ves u Mladé Vožice","281,00","Jihočeský kraj","TÁBOR","Tábor"
"Nová Ves u Nového Města na Mor.","493,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nová Ves u Světlé","430,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Nová Ves v Horách","509,00","Ústecký kraj","LITVÍNOV","Most"
"Nové Bránice","630,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nové Dvory","274,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Nové Dvory","192,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nové Dvory","397,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Nové Hamry","316,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nové Heřminovy","329,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Nové Hrady","2 470,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Nové Hrady","408,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Nové Hutě","70,00","Jihočeský kraj","VIMPERK","Prachatice"
"Nové Lublice","255,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Nové Město","388,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nové Město na Moravě","9 730,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nové Město nad Metují","9 709,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Nové Město pod Smrkem","3 916,00","Liberecký kraj","FRÝDLANT","Liberec"
"Nové Mitrovice","391,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Nové Sady","162,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nové Sady","199,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Nové Sedlice","422,00","Moravskoslezský kraj","OPAVA","Opava"
"Nové Sedlo","581,00","Ústecký kraj","ŽATEC","Louny"
"Nové Sedlo","2 834,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nové Strašecí","4 449,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nové Syrovice","1 005,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nové Veselí","1 091,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Noviny pod Ralskem","279,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Novosedlice","2 491,00","Ústecký kraj","TEPLICE","Teplice"
"Novosedly","1 204,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Novosedly","395,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Novosedly nad Nežárkou","731,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nový Bor","10 828,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Nový Bydžov","7 545,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Nový Dům","225,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nový Dvůr","83,00","Středočeský kraj","NYMBURK","Nymburk"
"Nový Hrádek","799,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Nový Hrozenkov","2 834,00","Zlínský kraj","VSETÍN","Vsetín"
"Nový Jáchymov","566,00","Středočeský kraj","BEROUN","Beroun"
"Nový Jičín","22 796,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Nový Jimramov","96,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nový Knín","1 867,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nový Kostel","628,00","Karlovarský kraj","CHEB","Cheb"
"Nový Kramolín","179,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nový Malín","2 209,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Nový Oldřichov","744,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Nový Ples","320,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Nový Poddvorov","255,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Nový Přerov","344,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Nový Rychnov","1 061,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nový Šaldorf-Sedlešovice","886,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Nový Telečkov","113,00","Vysočina","TŘEBÍČ","Třebíč"
"Nový Vestec","268,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nučice","950,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Nučice","269,00","Středočeský kraj","ŘÍČANY","Kolín"
"Nupaky","108,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Nýdek","2 027,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Nyklovice","199,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Nymburk","14 033,00","Středočeský kraj","NYMBURK","Nymburk"
"Nýřany","6 419,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nýrov","251,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Nýrsko","4 864,00","Plzeňský kraj","KLATOVY","Klatovy"
"Občov","106,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obecnice","1 131,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obědkovice","290,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Obědovice","277,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Obora","347,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Obora","124,00","Plzeňský kraj","TACHOV","Tachov"
"Obora","530,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Obora","243,00","Ústecký kraj","LOUNY","Louny"
"Obořiště","619,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Oborná","341,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Obory","284,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obrataň","949,00","Vysočina","PACOV","Pelhřimov"
"Obříství","953,00","Středočeský kraj","NERATOVICE","Mělník"
"Obrnice","2 835,00","Ústecký kraj","MOST","Most"
"Obrubce","263,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obruby","232,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obyčtov","381,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Obytce","167,00","Plzeňský kraj","KLATOVY","Klatovy"
"Očelice","261,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Rychnov nad Kněžnou"
"Ochoz","234,00","Olomoucký kraj","KONICE","Prostějov"
"Ochoz u Brna","1 193,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Očihov","355,00","Ústecký kraj","PODBOŘANY","Louny"
"Ocmanice","360,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Odolena Voda","4 063,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Odrava","229,00","Karlovarský kraj","CHEB","Cheb"
"Odřepsy","331,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Odrovice","203,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Odry","7 311,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Odunec","151,00","Vysočina","TŘEBÍČ","Třebíč"
"Ohaře","304,00","Středočeský kraj","KOLÍN","Kolín"
"Ohařice","78,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohaveč","72,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohníč","943,00","Ústecký kraj","BÍLINA","Teplice"
"Ohnišov","498,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Ohnišťany","407,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Ohrazenice","688,00","Liberecký kraj","TURNOV","Semily"
"Ohrazenice","207,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ohrobec","277,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ohrozim","504,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Okarec","150,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Okna","293,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Okoř","49,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Okounov","335,00","Ústecký kraj","KADAŇ","Chomutov"
"Okřesaneč","258,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Okřešice","169,00","Vysočina","TŘEBÍČ","Třebíč"
"Okřínek","238,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Okříšky","2 141,00","Vysočina","TŘEBÍČ","Třebíč"
"Okrouhlá","511,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Okrouhlá","86,00","Jihočeský kraj","MILEVSKO","Písek"
"Okrouhlá","341,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Okrouhlá Radouň","206,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Okrouhlice","1 304,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlička","260,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlo","400,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Olbramice","436,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Olbramice","250,00","Olomoucký kraj","LITOVEL","Olomouc"
"Olbramkostel","500,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olbramov","101,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Olbramovice","947,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Olbramovice","1 185,00","Středočeský kraj","VOTICE","Benešov"
"Oldřichov","242,00","Jihočeský kraj","TÁBOR","Tábor"
"Oldřichov","107,00","Olomoucký kraj","PŘEROV","Přerov"
"Oldřichov v Hájích","506,00","Liberecký kraj","LIBEREC","Liberec"
"Oldřichovice","356,00","Zlínský kraj","OTROKOVICE","Zlín"
"Oldřiš","703,00","Pardubický kraj","POLIČKA","Svitavy"
"Oldřišov","1 296,00","Moravskoslezský kraj","OPAVA","Opava"
"Oleksovice","664,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olešenka","191,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Oleška","943,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oleško","99,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Olešná","477,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Olešná","303,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Olešná","114,00","Jihočeský kraj","PÍSEK","Písek"
"Olešná","517,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Olešná","485,00","Středočeský kraj","HOŘOVICE","Beroun"
"Olešnice","1 791,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Olešnice","472,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Olešnice","768,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Olešnice v Orlických horách","547,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Olešník","748,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Olomouc","99 328,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Olomučany","941,00","Jihomoravský kraj","BLANSKO","Blansko"
"Oloví","2 146,00","Karlovarský kraj","KRASLICE","Sokolov"
"Olšany","173,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Olšany","99,00","Vysočina","TELČ","Jihlava"
"Olšany","442,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Olšany","1 014,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Olšany u Prostějova","1 437,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Olší","309,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Olší","70,00","Vysočina","TELČ","Jihlava"
"Olšovec","465,00","Olomoucký kraj","HRANICE","Přerov"
"Olšovice","87,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Omice","643,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Omlenice","377,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Ondratice","397,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ondřejov","157,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ondřejov","1 170,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Onomyšl","342,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Onšov","357,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Onšov","98,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Opařany","1 479,00","Jihočeský kraj","TÁBOR","Tábor"
"Opatov","1 168,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatov","177,00","Vysočina","JIHLAVA","Jihlava"
"Opatov","836,00","Vysočina","TŘEBÍČ","Třebíč"
"Opatovec","694,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatovice","729,00","Olomoucký kraj","HRANICE","Přerov"
"Opatovice","1 025,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Opatovice I","141,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Opatovice nad Labem","2 072,00","Pardubický kraj","PARDUBICE","Pardubice"
"Opava","58 778,00","Moravskoslezský kraj","OPAVA","Opava"
"Oplany","104,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oplocany","450,00","Olomoucký kraj","PŘEROV","Přerov"
"Oplot","388,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Opočnice","513,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Opočno","3 403,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Opočno","159,00","Ústecký kraj","LOUNY","Louny"
"Opolany","1 048,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Oponešice","231,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Oprostovice","116,00","Olomoucký kraj","PŘEROV","Přerov"
"Oráčov","447,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Ořech","547,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ořechov","346,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ořechov","84,00","Vysočina","TELČ","Jihlava"
"Ořechov","798,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ořechov","2 474,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Orel","710,00","Pardubický kraj","CHRUDIM","Chrudim"
"Orlické Podhůří","694,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Orlické Záhoří","268,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Orličky","279,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Orlík nad Vltavou","369,00","Jihočeský kraj","PÍSEK","Písek"
"Orlová","28 733,00","Moravskoslezský kraj","ORLOVÁ","Karviná"
"Orlovice","408,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Osečany","294,00","Středočeský kraj","SEDLČANY","Příbram"
"Oseček","161,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Osečná","1 091,00","Liberecký kraj","LIBEREC","Liberec"
"Osečnice","321,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Osek","172,00","Jihočeský kraj","MILEVSKO","Písek"
"Osek","829,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osek","1 068,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Osek","5 663,00","Ústecký kraj","TEPLICE","Teplice"
"Osek","696,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Osek nad Bečvou","1 067,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Oselce","505,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Ošelín","184,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Osice","472,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osíčko","495,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Osičky","143,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osík","912,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Osiky","198,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Oskava","1 694,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Oskořínek","611,00","Středočeský kraj","NYMBURK","Nymburk"
"Oslavany","4 893,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Oslavice","493,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Oslavička","120,00","Vysočina","VELKÉ MEZIŘÍČÍ","Třebíč"
"Oslnovice","117,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Oslov","349,00","Jihočeský kraj","PÍSEK","Písek"
"Osoblaha","828,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Osov","418,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osová Bítýška","779,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Osové","52,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ostašov","146,00","Vysočina","TŘEBÍČ","Třebíč"
"Ostopovice","1 458,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
