"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Bohdalice-Pavlovice","810,00","102,00","148,00","269,00","262,00","17,00","12,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Bohdalín","230,00","45,00","38,00","72,00","66,00","4,00","5,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Bohdalov","1 074,00","139,00","201,00","358,00","318,00","31,00","27,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Bohdalovice","276,00","27,00","53,00","99,00","79,00","10,00","8,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Bohdaneč","401,00","78,00","59,00","131,00","118,00","8,00","7,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Bohdašín","236,00","51,00","40,00","64,00","65,00","10,00","6,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bohdíkov","1 427,00","191,00","254,00","460,00","437,00","41,00","44,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bohostice","188,00","33,00","24,00","59,00","60,00","7,00","5,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bohumilice","314,00","57,00","66,00","93,00","85,00","7,00","6,00","Jihočeský kraj","VIMPERK","Prachatice"
"Bohumín","23 075,00","2 891,00","3 628,00","7 809,00","7 448,00","723,00","576,00","Moravskoslezský kraj","BOHUMÍN","Karviná"
"Bohunice","44,00","10,00","5,00","15,00","12,00","0,00","2,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bohuňov","242,00","22,00","46,00","93,00","73,00","3,00","5,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bohuňov","184,00","41,00","22,00","52,00","57,00","4,00","8,00","Pardubický kraj","SVITAVY","Svitavy"
"Bohuňovice","2 390,00","330,00","392,00","789,00","782,00","51,00","46,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bohuňovice","124,00","14,00","23,00","42,00","41,00","3,00","1,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Bohušice","113,00","20,00","13,00","36,00","35,00","4,00","5,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Bohuslavice","513,00","59,00","107,00","157,00","169,00","9,00","12,00","Olomoucký kraj","KONICE","Prostějov"
"Bohuslavice","1 560,00","215,00","269,00","510,00","488,00","38,00","40,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Bohuslavice","125,00","14,00","27,00","35,00","38,00","7,00","4,00","Vysočina","TELČ","Jihlava"
"Bohuslavice","467,00","54,00","75,00","156,00","156,00","17,00","9,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Bohuslavice nad Vláří","399,00","61,00","68,00","124,00","122,00","15,00","9,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Bohuslavice u Zlína","814,00","118,00","119,00","279,00","253,00","24,00","21,00","Zlínský kraj","ZLÍN","Zlín"
"Bohuslávky","340,00","58,00","47,00","96,00","112,00","14,00","13,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Bohušov","456,00","51,00","108,00","144,00","131,00","14,00","8,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Bohušovice nad Ohří","2 544,00","277,00","446,00","827,00","874,00","59,00","61,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Bohutice","612,00","86,00","104,00","196,00","195,00","16,00","15,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Bohutín","1 544,00","199,00","233,00","529,00","514,00","37,00","32,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bohutín","859,00","87,00","131,00","299,00","308,00","18,00","16,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bohy","74,00","19,00","12,00","19,00","23,00","1,00","0,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Bojanov","655,00","125,00","96,00","206,00","187,00","26,00","15,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bojanovice","377,00","64,00","53,00","140,00","109,00","7,00","4,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bojanovice","177,00","26,00","32,00","61,00","49,00","7,00","2,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Bojiště","231,00","37,00","43,00","75,00","63,00","6,00","7,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Bojkovice","4 742,00","714,00","717,00","1 571,00","1 498,00","137,00","105,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bolatice","4 186,00","503,00","621,00","1 440,00","1 409,00","120,00","93,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Boleboř","197,00","23,00","17,00","75,00","62,00","6,00","14,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Bolehošť","545,00","89,00","81,00","184,00","164,00","16,00","11,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Boleradice","867,00","137,00","161,00","267,00","261,00","24,00","17,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Bolešiny","661,00","64,00","129,00","230,00","206,00","19,00","13,00","Plzeňský kraj","KLATOVY","Klatovy"
"Boletice","256,00","13,00","65,00","92,00","81,00","1,00","4,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Bolkov","51,00","16,00","2,00","17,00","11,00","3,00","2,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Boňkov","60,00","7,00","12,00","16,00","18,00","1,00","6,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Bor","4 025,00","405,00","715,00","1 408,00","1 341,00","74,00","82,00","Plzeňský kraj","TACHOV","Tachov"
"Bor u Skutče","174,00","35,00","30,00","52,00","52,00","2,00","3,00","Pardubický kraj","CHRUDIM","Chrudim"
"Borač","2","2","2","2","2","2","2","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bořanovice","483,00","90,00","62,00","159,00","150,00","9,00","13,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Bordovice","559,00","73,00","77,00","195,00","188,00","12,00","14,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Boreč","285,00","25,00","75,00","89,00","83,00","4,00","9,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Borek","2","2","2","2","2","2","2","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mělník"
"Borek","224,00","26,00","36,00","83,00","71,00","6,00","2,00","Pardubický kraj","PARDUBICE","Pardubice"
"Borek","99,00","17,00","25,00","29,00","27,00","0,00","1,00","Královéhradecký kraj","HOŘICE","Jičín"
"Borek","140,00","31,00","27,00","38,00","35,00","5,00","4,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Borek","1 157,00","87,00","186,00","383,00","413,00","41,00","47,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Bořenovice","178,00","36,00","31,00","58,00","47,00","2,00","4,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Bořetice","1 297,00","171,00","215,00","434,00","415,00","33,00","29,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Bořetice","69,00","16,00","11,00","23,00","15,00","2,00","2,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Bořetín","86,00","18,00","19,00","20,00","23,00","4,00","2,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Bořetín","106,00","26,00","19,00","31,00","26,00","3,00","1,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Bořice","169,00","34,00","28,00","47,00","49,00","4,00","7,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bořislav","333,00","51,00","49,00","117,00","96,00","11,00","9,00","Ústecký kraj","TEPLICE","Teplice"
"Bořitov","1 234,00","179,00","188,00","409,00","396,00","34,00","28,00","Jihomoravský kraj","BLANSKO","Blansko"
"Borkovany","733,00","135,00","112,00","248,00","204,00","18,00","16,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Borkovice","237,00","38,00","32,00","82,00","72,00","7,00","6,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Borohrádek","2 152,00","383,00","338,00","676,00","637,00","60,00","58,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Borotice","312,00","40,00","43,00","102,00","106,00","9,00","12,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Borotice","369,00","31,00","63,00","136,00","121,00","6,00","12,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Borotín","520,00","76,00","90,00","167,00","153,00","16,00","18,00","Jihočeský kraj","TÁBOR","Tábor"
"Borotín","443,00","60,00","84,00","142,00","133,00","11,00","13,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Borová","177,00","41,00","18,00","59,00","50,00","6,00","3,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Borová","917,00","116,00","177,00","282,00","296,00","25,00","21,00","Pardubický kraj","POLIČKA","Svitavy"
"Borová Lada","276,00","23,00","42,00","109,00","91,00","6,00","5,00","Jihočeský kraj","VIMPERK","Prachatice"
"Borovany","231,00","44,00","37,00","69,00","69,00","8,00","4,00","Jihočeský kraj","MILEVSKO","Písek"
"Borovany","3 739,00","470,00","630,00","1 217,00","1 257,00","78,00","87,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Borovná","86,00","24,00","10,00","26,00","22,00","3,00","1,00","Vysočina","TELČ","Jihlava"
"Borovnice","186,00","36,00","21,00","53,00","59,00","8,00","9,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Borovnice","94,00","18,00","13,00","29,00","30,00","1,00","3,00","Středočeský kraj","VLAŠIM","Benešov"
"Borovnice","370,00","50,00","61,00","120,00","118,00","12,00","9,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Borovnice","443,00","60,00","83,00","144,00","136,00","10,00","10,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Borovnice","94,00","12,00","14,00","32,00","31,00","2,00","3,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Borovnička","189,00","26,00","30,00","61,00","57,00","9,00","6,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Borovník","2","2","2","2","2","2","2","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Borovno","94,00","17,00","15,00","28,00","27,00","3,00","4,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Borovy","2","2","2","2","2","2","2","Plzeňský kraj","PŘEŠTICE","Klatovy"
"Boršice","2 239,00","326,00","363,00","731,00","702,00","62,00","55,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Boršice u Blatnice","859,00","120,00","134,00","297,00","268,00","27,00","13,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Boršov","118,00","24,00","20,00","32,00","35,00","5,00","2,00","Vysočina","JIHLAVA","Jihlava"
"Boršov nad Vltavou","1 069,00","137,00","179,00","367,00","335,00","27,00","24,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Borušov","162,00","24,00","28,00","54,00","50,00","3,00","3,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Bory","772,00","99,00","170,00","241,00","225,00","23,00","14,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Boseň","386,00","52,00","73,00","132,00","107,00","10,00","12,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Bošice","291,00","53,00","36,00","97,00","91,00","8,00","6,00","Jihočeský kraj","VIMPERK","Prachatice"
"Bošilec","205,00","32,00","31,00","65,00","68,00","7,00","2,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Bošín","86,00","11,00","21,00","23,00","26,00","4,00","1,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Boskovice","11 121,00","1 570,00","1 676,00","3 641,00","3 671,00","283,00","280,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Boskovštejn","146,00","26,00","26,00","43,00","41,00","5,00","5,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Bošovice","1 071,00","173,00","162,00","355,00","340,00","19,00","22,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Boudy","175,00","34,00","11,00","69,00","54,00","3,00","4,00","Jihočeský kraj","PÍSEK","Písek"
"Bousín","131,00","28,00","15,00","43,00","39,00","3,00","3,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Bousov","226,00","36,00","39,00","79,00","63,00","5,00","4,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bouzov","1 490,00","245,00","222,00","513,00","447,00","41,00","22,00","Olomoucký kraj","LITOVEL","Olomouc"
"Božanov","345,00","37,00","66,00","126,00","105,00","5,00","6,00","Královéhradecký kraj","BROUMOV","Náchod"
"Božejov","669,00","94,00","98,00","247,00","205,00","10,00","15,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Božetice","401,00","52,00","83,00","123,00","120,00","12,00","11,00","Jihočeský kraj","MILEVSKO","Písek"
"Boží Dar","177,00","21,00","38,00","61,00","47,00","9,00","1,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Božičany","623,00","54,00","132,00","208,00","192,00","18,00","19,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Božice","1 436,00","206,00","294,00","460,00","433,00","28,00","15,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Bozkov","571,00","90,00","92,00","188,00","172,00","14,00","15,00","Liberecký kraj","SEMILY","Semily"
"Brada-Rybníček","82,00","9,00","20,00","23,00","25,00","2,00","3,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bradáčov","72,00","21,00","6,00","16,00","16,00","8,00","5,00","Jihočeský kraj","TÁBOR","Tábor"
"Bradlec","595,00","40,00","112,00","221,00","197,00","13,00","12,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bradlecká Lhota","198,00","36,00","20,00","65,00","65,00","7,00","5,00","Liberecký kraj","SEMILY","Semily"
"Brambory","106,00","14,00","15,00","33,00","34,00","5,00","5,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Braňany","1 172,00","149,00","207,00","415,00","340,00","42,00","19,00","Ústecký kraj","MOST","Most"
"Brandov","249,00","19,00","31,00","94,00","83,00","10,00","12,00","Ústecký kraj","LITVÍNOV","Most"
"Brandýs nad Labem-Stará Boleslav","15 398,00","2 099,00","2 259,00","5 070,00","5 138,00","425,00","407,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brandýs nad Orlicí","1 435,00","242,00","204,00","474,00","441,00","42,00","32,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Brandýsek","1 708,00","247,00","260,00","572,00","534,00","56,00","39,00","Středočeský kraj","KLADNO","Kladno"
"Branice","303,00","46,00","48,00","96,00","93,00","8,00","12,00","Jihočeský kraj","MILEVSKO","Písek"
"Braníškov","167,00","33,00","18,00","54,00","54,00","2,00","6,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Branišov","189,00","18,00","34,00","60,00","64,00","6,00","7,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Branka u Opavy","1 033,00","105,00","190,00","349,00","339,00","31,00","19,00","Moravskoslezský kraj","OPAVA","Opava"
"Brankovice","913,00","99,00","155,00","302,00","308,00","25,00","24,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Branky","874,00","106,00","170,00","279,00","268,00","25,00","26,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Branná","341,00","42,00","63,00","128,00","99,00","7,00","2,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Branov","208,00","39,00","23,00","69,00","69,00","4,00","4,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Bransouze","273,00","44,00","46,00","88,00","84,00","6,00","5,00","Vysočina","TŘEBÍČ","Třebíč"
"Brantice","1 215,00","136,00","200,00","417,00","416,00","21,00","25,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Branžež","213,00","39,00","37,00","62,00","61,00","7,00","7,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Braškov","904,00","135,00","138,00","278,00","300,00","24,00","29,00","Středočeský kraj","KLADNO","Kladno"
"Břasy","2 055,00","361,00","254,00","696,00","624,00","59,00","61,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Bratčice","676,00","106,00","105,00","234,00","198,00","20,00","13,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","383,00","81,00","51,00","120,00","114,00","7,00","10,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","278,00","45,00","48,00","86,00","83,00","5,00","11,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","759,00","89,00","148,00","260,00","224,00","24,00","14,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","176,00","47,00","17,00","51,00","54,00","4,00","3,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","159,00","20,00","28,00","54,00","43,00","8,00","6,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","115,00","18,00","12,00","37,00","41,00","4,00","3,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","777,00","120,00","114,00","254,00","247,00","23,00","19,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","53,00","11,00","5,00","20,00","13,00","1,00","3,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","571,00","79,00","93,00","203,00","171,00","14,00","11,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","798,00","62,00","144,00","301,00","261,00","19,00","11,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","599,00","74,00","107,00","198,00","193,00","12,00","15,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","48,00","4,00","7,00","19,00","17,00","0,00","1,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","25 789,00","3 270,00","3 837,00","8 544,00","8 766,00","737,00","635,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","109,00","14,00","17,00","43,00","29,00","2,00","4,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","938,00","128,00","119,00","320,00","316,00","25,00","30,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","954,00","116,00","148,00","340,00","302,00","23,00","25,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","719,00","118,00","98,00","248,00","216,00","19,00","20,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","127,00","27,00","16,00","38,00","39,00","4,00","3,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","123,00","15,00","20,00","40,00","38,00","4,00","6,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","155,00","24,00","17,00","56,00","48,00","6,00","4,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","931,00","81,00","158,00","316,00","336,00","28,00","12,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","293,00","38,00","55,00","100,00","88,00","7,00","5,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","501,00","61,00","74,00","187,00","152,00","12,00","15,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","129,00","15,00","27,00","42,00","38,00","3,00","4,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","171,00","29,00","25,00","50,00","58,00","3,00","6,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 539,00","150,00","246,00","565,00","525,00","25,00","28,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","266,00","30,00","42,00","82,00","97,00","8,00","7,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","71,00","17,00","10,00","20,00","18,00","3,00","3,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","201,00","30,00","36,00","70,00","52,00","10,00","3,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","311,00","60,00","48,00","88,00","93,00","12,00","10,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","352,00","39,00","58,00","121,00","106,00","18,00","10,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","153,00","47,00","11,00","41,00","44,00","4,00","6,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","3,00","0,00","0,00","2,00","1,00","0,00","0,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","62,00","7,00","8,00","24,00","22,00","0,00","1,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","2","2","2","2","2","2","2","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","362,00","67,00","48,00","124,00","103,00","11,00","9,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","236,00","34,00","45,00","72,00","74,00","6,00","5,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","150,00","29,00","23,00","51,00","43,00","2,00","2,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
