"obce","Počet obyvatel dle Sčítání lidu 2001","kraj","orp","okres"
"Terešov","149,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Terezín","2 930,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Terezín","400,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Těrlicko","4 126,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Těšany","1 130,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Těšetice","479,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Těšetice","1 221,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Těškov","298,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Těškovice","880,00","Moravskoslezský kraj","BÍLOVEC","Opava"
"Těšovice","140,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Těšovice","268,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Tetčice","946,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Tetín","704,00","Středočeský kraj","BEROUN","Beroun"
"Tetín","128,00","Královéhradecký kraj","HOŘICE","Jičín"
"Tetov","156,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Tichá","1 557,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Tichonice","208,00","Středočeský kraj","VLAŠIM","Benešov"
"Tichov","327,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Tis","362,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Tis u Blatna","103,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Tisá","674,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tísek","882,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Tisem","189,00","Středočeský kraj","BENEŠOV","Benešov"
"Tišice","1 372,00","Středočeský kraj","NERATOVICE","Mělník"
"Tismice","382,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tišnov","8 304,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Tišnovská Nová Ves","70,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Tisová","465,00","Plzeňský kraj","TACHOV","Tachov"
"Tisová","510,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Tisovec","328,00","Pardubický kraj","HLINSKO","Chrudim"
"Tištín","522,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Tlučná","2 317,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tlumačov","2 404,00","Zlínský kraj","OTROKOVICE","Zlín"
"Tlumačov","406,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Tlustice","807,00","Středočeský kraj","HOŘOVICE","Beroun"
"Tmaň","836,00","Středočeský kraj","BEROUN","Beroun"
"Tochovice","565,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Točník","238,00","Středočeský kraj","HOŘOVICE","Beroun"
"Tojice","97,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Tomice","130,00","Středočeský kraj","VLAŠIM","Benešov"
"Topolany","290,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Topolná","1 541,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Toušice","295,00","Středočeský kraj","KOLÍN","Kolín"
"Toužetín","279,00","Ústecký kraj","LOUNY","Louny"
"Toužim","3 798,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Tovačov","2 666,00","Olomoucký kraj","PŘEROV","Přerov"
"Tovéř","464,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Třanovice","932,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Traplice","1 126,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Travčice","576,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Trboušany","355,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Třebařov","1 006,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Třebčice","63,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Třebechovice pod Orebem","5 429,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Třebějice","87,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Třebelovice","467,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Třebeň","347,00","Karlovarský kraj","CHEB","Cheb"
"Třebenice","1 686,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Třebenice","423,00","Vysočina","TŘEBÍČ","Třebíč"
"Třebešice","219,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Třebešice","76,00","Středočeský kraj","BENEŠOV","Benešov"
"Třebešov","236,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Třebestovice","789,00","Středočeský kraj","NYMBURK","Nymburk"
"Třebětice","271,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Třebětice","297,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Třebětín","131,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Třebíč","39 021,00","Vysočina","TŘEBÍČ","Třebíč"
"Třebichovice","497,00","Středočeský kraj","KLADNO","Kladno"
"Třebihošť","369,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Třebívlice","787,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Třebíz","173,00","Středočeský kraj","SLANÝ","Kladno"
"Třebnouševes","286,00","Královéhradecký kraj","HOŘICE","Jičín"
"Třeboc","128,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Třebohostice","285,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Třebom","203,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Třeboň","9 016,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Třebonín","125,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Třebosice","152,00","Pardubický kraj","PARDUBICE","Pardubice"
"Třebotov","996,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Třebovice","813,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Třebovle","390,00","Středočeský kraj","KOLÍN","Kolín"
"Třebsko","202,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Třebusice","477,00","Středočeský kraj","KLADNO","Kladno"
"Třebušín","451,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Třemešná","971,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Třemešné","374,00","Plzeňský kraj","TACHOV","Tachov"
"Třemošná","4 624,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Třemošnice","3 404,00","Pardubický kraj","CHRUDIM","Chrudim"
"Třesov","98,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Třesovice","235,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Třešovice","80,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Třešť","5 933,00","Vysočina","JIHLAVA","Jihlava"
"Třeštice","114,00","Vysočina","JIHLAVA","Jihlava"
"Třeština","357,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Trhanov","544,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Trhová Kamenice","864,00","Pardubický kraj","HLINSKO","Chrudim"
"Trhové Dušníky","391,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Trhové Sviny","4 620,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Trhový Štěpánov","1 262,00","Středočeský kraj","VLAŠIM","Benešov"
"Tři Dvory","857,00","Středočeský kraj","KOLÍN","Kolín"
"Tři Sekery","714,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Tři Studně","90,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Třibřichy","285,00","Pardubický kraj","CHRUDIM","Chrudim"
"Třinec","38 953,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Trmice","2 691,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Trnava","1 141,00","Zlínský kraj","VIZOVICE","Zlín"
"Trnava","577,00","Vysočina","TŘEBÍČ","Třebíč"
"Trnávka","680,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Trnov","640,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Trnová","107,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Trnová","797,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Trnovany","289,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Trnové Pole","130,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Trojanovice","2 062,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Trojovice","194,00","Pardubický kraj","CHRUDIM","Chrudim"
"Trokavec","105,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Troskotovice","573,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Troskovice","130,00","Liberecký kraj","TURNOV","Semily"
"Trotina","61,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Troubelice","1 799,00","Olomoucký kraj","UNIČOV","Olomouc"
"Troubky","1 988,00","Olomoucký kraj","PŘEROV","Přerov"
"Troubky-Zdislavice","497,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Troubsko","1 580,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Trpík","66,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Trpín","440,00","Pardubický kraj","POLIČKA","Svitavy"
"Trpišovice","158,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Trpísty","218,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tršice","1 545,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Trstěnice","471,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Trstěnice","567,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Trstěnice","349,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Třtěnice","329,00","Královéhradecký kraj","JIČÍN","Jičín"
"Třtice","399,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Trubín","204,00","Středočeský kraj","BEROUN","Beroun"
"Trubská","121,00","Středočeský kraj","BEROUN","Beroun"
"Truskovice","174,00","Jihočeský kraj","VODŇANY","Strakonice"
"Trusnov","222,00","Pardubický kraj","HOLICE","Pardubice"
"Trutnov","31 997,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Tržek","166,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Tučapy","834,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Tučapy","210,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Tučapy","484,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Tuchlovice","2 145,00","Středočeský kraj","KLADNO","Kladno"
"Tuchoměřice","997,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tuchoraz","355,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tuchořice","689,00","Ústecký kraj","ŽATEC","Louny"
"Tučín","422,00","Olomoucký kraj","PŘEROV","Přerov"
"Tuhaň","546,00","Středočeský kraj","MĚLNÍK","Mělník"
"Tuhaň","297,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Tuklaty","685,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tulešice","207,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tuněchody","569,00","Pardubický kraj","CHRUDIM","Chrudim"
"Tupadly","511,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Tupadly","117,00","Středočeský kraj","MĚLNÍK","Mělník"
"Tupesy","1 087,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Tuř","129,00","Královéhradecký kraj","JIČÍN","Jičín"
"Tuřany","477,00","Středočeský kraj","SLANÝ","Kladno"
"Tuřany","109,00","Karlovarský kraj","CHEB","Cheb"
"Tuřice","242,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Turkovice","274,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Turnov","14 513,00","Liberecký kraj","TURNOV","Semily"
"Turovec","241,00","Jihočeský kraj","TÁBOR","Tábor"
"Turovice","220,00","Olomoucký kraj","PŘEROV","Přerov"
"Tursko","497,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tušovice","104,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Tutleky","322,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Tužice","79,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Tvarožná","1 163,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Tvarožná Lhota","851,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tvořihráz","371,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tvorovice","300,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Tvrdkov","253,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Tvrdonice","2 067,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Tvrzice","117,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Týček","199,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Tymákov","658,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Týn nad Bečvou","824,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Týn nad Vltavou","8 143,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Týnec","308,00","Plzeňský kraj","KLATOVY","Klatovy"
"Týnec","1 016,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Týnec nad Labem","1 860,00","Středočeský kraj","KOLÍN","Kolín"
"Týnec nad Sázavou","5 340,00","Středočeský kraj","BENEŠOV","Benešov"
"Týniště","49,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Týniště nad Orlicí","6 286,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Týnišťko","169,00","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Úbislavice","346,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Ublo","255,00","Zlínský kraj","VIZOVICE","Zlín"
"Úboč","111,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Ubušínek","100,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Údlice","1 001,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Údrnice","276,00","Královéhradecký kraj","JIČÍN","Jičín"
"Uhelná","549,00","Olomoucký kraj","JESENÍK","Jeseník"
"Uhelná Příbram","519,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Úherce","58,00","Ústecký kraj","LOUNY","Louny"
"Úherce","241,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Uherčice","1 010,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Úherčice","102,00","Pardubický kraj","CHRUDIM","Chrudim"
"Uherčice","428,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Uherské Hradiště","26 876,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Uhersko","266,00","Pardubický kraj","HOLICE","Pardubice"
"Uherský Brod","17 592,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Uherský Ostroh","4 519,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Úhlejov","108,00","Královéhradecký kraj","HOŘICE","Jičín"
"Uhlířov","357,00","Moravskoslezský kraj","OPAVA","Opava"
"Uhlířská Lhota","354,00","Středočeský kraj","KOLÍN","Kolín"
"Uhlířské Janovice","3 077,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úholičky","499,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Úhonice","856,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Úhořilka","47,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úhřetice","462,00","Pardubický kraj","CHRUDIM","Chrudim"
"Úhřetická Lhota","221,00","Pardubický kraj","PARDUBICE","Pardubice"
"Uhřice","719,00","Jihomoravský kraj","KYJOV","Hodonín"
"Uhřice","237,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Uhřice","192,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Uhřičice","605,00","Olomoucký kraj","PŘEROV","Přerov"
"Uhřínov","268,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Uhy","365,00","Středočeský kraj","SLANÝ","Kladno"
"Ujčov","488,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Újezd","1 222,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Újezd","79,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Újezd","1 334,00","Olomoucký kraj","UNIČOV","Olomouc"
"Újezd","555,00","Středočeský kraj","HOŘOVICE","Beroun"
"Újezd nade Mží","60,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Újezd pod Troskami","305,00","Královéhradecký kraj","JIČÍN","Jičín"
"Újezd u Boskovic","444,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Újezd u Brna","2 765,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Újezd u Černé Hory","254,00","Jihomoravský kraj","BLANSKO","Blansko"
"Újezd u Chocně","293,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Újezd u Plánice","121,00","Plzeňský kraj","KLATOVY","Klatovy"
"Újezd u Přelouče","189,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Újezd u Rosic","228,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Újezd u Sezemic","115,00","Pardubický kraj","PARDUBICE","Pardubice"
"Újezd u Svatého Kříže","210,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Újezd u Tišnova","116,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Újezdec","89,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Újezdec","97,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Újezdec","227,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Újezdec","61,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Újezdec","59,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Újezdeček","779,00","Ústecký kraj","TEPLICE","Teplice"
"Ujkovice","101,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Úlehle","126,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Úlibice","238,00","Královéhradecký kraj","JIČÍN","Jičín"
"Úlice","406,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Úmonín","423,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úmyslovice","311,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Únanov","1 108,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Unčín","191,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Únehle","109,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Únějovice","76,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úněšov","541,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Únětice","481,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Únětice","120,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Unhošť","3 566,00","Středočeský kraj","KLADNO","Kladno"
"Únice","42,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Uničov","12 466,00","Olomoucký kraj","UNIČOV","Olomouc"
"Unín","196,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Unkovice","635,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Úpice","5 932,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Úpohlavy","233,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Urbanice","307,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Urbanice","67,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Urbanov","123,00","Vysočina","TELČ","Jihlava"
"Určice","1 336,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Úsilné","316,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Úsilov","149,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úsobí","706,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úsobrno","467,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsov","1 196,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Úštěk","2 662,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Ústí","560,00","Olomoucký kraj","HRANICE","Přerov"
"Ústí","195,00","Vysočina","JIHLAVA","Jihlava"
"Ústí","600,00","Zlínský kraj","VSETÍN","Vsetín"
"Ústí nad Labem","95 436,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Ústí nad Orlicí","15 192,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Ústín","350,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Ústrašice","199,00","Jihočeský kraj","TÁBOR","Tábor"
"Ústrašín","180,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ústup","39,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsuší","114,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Útěchov","202,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Útěchovice","85,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Útěchovice pod Stražištěm","123,00","Vysočina","PACOV","Pelhřimov"
"Útěchovičky","77,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Úterý","384,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Útušice","516,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Útvina","547,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Úvalno","954,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Úvaly","4 690,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Uzenice","120,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Uzeničky","141,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Úžice","590,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úžice","769,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Vacenovice","2 083,00","Jihomoravský kraj","KYJOV","Hodonín"
"Václavice","446,00","Středočeský kraj","BENEŠOV","Benešov"
"Václavov u Bruntálu","483,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Václavovice","1 492,00","Moravskoslezský kraj","OSTRAVA","Frýdek-Místek"
"Václavy","59,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Vacov","1 354,00","Jihočeský kraj","VIMPERK","Prachatice"
"Vacovice","73,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Val","241,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Val","287,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Valašská Bystřice","2 182,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Valašská Polanka","1 300,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašská Senice","480,00","Zlínský kraj","VSETÍN","Vsetín"
"Valašské Klobouky","5 191,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Valašské Meziříčí","24 130,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Valašské Příkazy","232,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Valchov","447,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Valdice","1 522,00","Královéhradecký kraj","JIČÍN","Jičín"
"Valdíkov","102,00","Vysočina","TŘEBÍČ","Třebíč"
"Valeč","367,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Valeč","545,00","Vysočina","TŘEBÍČ","Třebíč"
"Valkeřice","409,00","Ústecký kraj","DĚČÍN","Děčín"
"Valšov","263,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Valtice","3 630,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Valtrovice","379,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Valy","305,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Valy","435,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vamberk","4 815,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Vanov","90,00","Vysočina","TELČ","Jihlava"
"Vanovice","570,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vanůvek","35,00","Vysočina","TELČ","Jihlava"
"Vápenice","197,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Vápenná","1 272,00","Olomoucký kraj","JESENÍK","Jeseník"
"Vápenný Podol","182,00","Pardubický kraj","CHRUDIM","Chrudim"
"Vápno","126,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Vápovice","53,00","Vysočina","TELČ","Jihlava"
"Varnsdorf","16 040,00","Ústecký kraj","VARNSDORF","Děčín"
"Varvažov","176,00","Jihočeský kraj","PÍSEK","Písek"
"Vatín","324,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Vavřinec","449,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Vavřinec","822,00","Jihomoravský kraj","BLANSKO","Blansko"
"Vážany","191,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Vážany","408,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Vážany","415,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Vážany nad Litavou","628,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Včelákov","548,00","Pardubický kraj","HLINSKO","Chrudim"
"Včelná","1 471,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Včelnička","196,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Vchynice","312,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Věchnov","310,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Věcov","679,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Vědomice","680,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Vedrovice","819,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Vejprnice","2 520,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Vejprty","3 336,00","Ústecký kraj","KADAŇ","Chomutov"
"Vejvanov","216,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Vejvanovice","294,00","Pardubický kraj","CHRUDIM","Chrudim"
"Velatice","561,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Velečín","69,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
