"obce","Počet obyvatel dle Sčítání lidu 1930","kraj","orp","okres"
"Svobodné Heřmanice","950,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Svojanov","1 657,00","Pardubický kraj","POLIČKA","Svitavy"
"Svojek","617,00","Liberecký kraj","JILEMNICE","Semily"
"Svojetice","411,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Svojetín","1 019,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svojkov","435,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svojkovice","179,00","Vysočina","TELČ","Jihlava"
"Svojšice","224,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Svojšice","1 089,00","Středočeský kraj","KOLÍN","Kolín"
"Svojšice","360,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svojšín","977,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Svor","1 763,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svrabov","180,00","Jihočeský kraj","TÁBOR","Tábor"
"Svratka","2 126,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Svratouch","1 375,00","Pardubický kraj","HLINSKO","Chrudim"
"Svrkyně","440,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Sychrov","676,00","Liberecký kraj","TURNOV","Liberec"
"Sýkořice","395,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Synalov","297,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Synkov-Slemeno","558,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Syřenov","489,00","Liberecký kraj","SEMILY","Semily"
"Syrov","216,00","Vysočina","HUMPOLEC","Pelhřimov"
"Syrovátka","434,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Syrovice","1 002,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Syrovín","696,00","Jihomoravský kraj","KYJOV","Hodonín"
"Sytno","234,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tábor","19 425,00","Jihočeský kraj","TÁBOR","Tábor"
"Tachlovice","884,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tachov","8 189,00","Plzeňský kraj","TACHOV","Tachov"
"Tachov","222,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Takonín","421,00","Středočeský kraj","VLAŠIM","Benešov"
"Tálín","343,00","Jihočeský kraj","PÍSEK","Písek"
"Tanvald","7 799,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Tašov","194,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tasov","606,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tasovice","261,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Tasovice","1 493,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tatce","789,00","Středočeský kraj","KOLÍN","Kolín"
"Tatenice","1 364,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Tatiná","293,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tatobity","1 138,00","Liberecký kraj","TURNOV","Semily"
"Tatrovice","745,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Tavíkovice","803,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tchořovice","409,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Těchařovice","117,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Těchlovice","1 230,00","Ústecký kraj","DĚČÍN","Děčín"
"Těchlovice","505,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Těchobuz","378,00","Vysočina","PACOV","Pelhřimov"
"Těchonín","1 267,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Tečovice","1 005,00","Zlínský kraj","ZLÍN","Zlín"
"Tehov","420,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Tehov","355,00","Středočeský kraj","VLAŠIM","Benešov"
"Tehovec","299,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Telč","4 420,00","Vysočina","TELČ","Jihlava"
"Telecí","904,00","Pardubický kraj","POLIČKA","Svitavy"
"Telnice","1 792,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Telnice","1 190,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Temelín","2 520,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Temešvár","223,00","Jihočeský kraj","PÍSEK","Písek"
"Těmice","1 175,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Těmice","648,00","Jihomoravský kraj","KYJOV","Hodonín"
"Těně","472,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Teplá","6 807,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Teplice","56 088,00","Ústecký kraj","TEPLICE","Teplice"
"Teplice nad Bečvou","287,00","Olomoucký kraj","HRANICE","Přerov"
"Teplice nad Metují","5 206,00","Královéhradecký kraj","BROUMOV","Náchod"
"Teplička","408,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Teplýšovice","633,00","Středočeský kraj","BENEŠOV","Benešov"
"Terešov","549,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Terezín","8 843,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Terezín","491,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Těrlicko","3 063,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Těšany","1 302,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Těšetice","594,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Těšetice","1 439,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Těškov","708,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Těškovice","748,00","Moravskoslezský kraj","BÍLOVEC","Opava"
"Těšovice","538,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Těšovice","537,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Tetčice","778,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Tetín","1 193,00","Středočeský kraj","BEROUN","Beroun"
"Tetín","362,00","Královéhradecký kraj","HOŘICE","Jičín"
"Tetov","375,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Tichá","1 669,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Tichonice","597,00","Středočeský kraj","VLAŠIM","Benešov"
"Tichov","487,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Tis","737,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Tis u Blatna","694,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Tisá","2 427,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tísek","733,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Tisem","281,00","Středočeský kraj","BENEŠOV","Benešov"
"Tišice","1 704,00","Středočeský kraj","NERATOVICE","Mělník"
"Tismice","861,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tišnov","4 791,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Tišnovská Nová Ves","201,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Tisová","1 074,00","Plzeňský kraj","TACHOV","Tachov"
"Tisová","803,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Tisovec","680,00","Pardubický kraj","HLINSKO","Chrudim"
"Tištín","879,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Tlučná","2 182,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tlumačov","2 416,00","Zlínský kraj","OTROKOVICE","Zlín"
"Tlumačov","722,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Tlustice","766,00","Středočeský kraj","HOŘOVICE","Beroun"
"Tmaň","773,00","Středočeský kraj","BEROUN","Beroun"
"Tochovice","830,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Točník","209,00","Středočeský kraj","HOŘOVICE","Beroun"
"Tojice","243,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Tomice","369,00","Středočeský kraj","VLAŠIM","Benešov"
"Topolany","468,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Topolná","1 496,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Toušice","621,00","Středočeský kraj","KOLÍN","Kolín"
"Toužetín","726,00","Ústecký kraj","LOUNY","Louny"
"Toužim","4 898,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Tovačov","2 771,00","Olomoucký kraj","PŘEROV","Přerov"
"Tovéř","421,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Třanovice","873,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Traplice","989,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Travčice","778,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Trboušany","450,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Třebařov","1 823,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Třebčice","224,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Třebechovice pod Orebem","5 496,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Třebějice","222,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Třebelovice","609,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Třebeň","1 455,00","Karlovarský kraj","CHEB","Cheb"
"Třebenice","3 376,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Třebenice","586,00","Vysočina","TŘEBÍČ","Třebíč"
"Třebešice","572,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Třebešice","247,00","Středočeský kraj","BENEŠOV","Benešov"
"Třebešov","314,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Třebestovice","677,00","Středočeský kraj","NYMBURK","Nymburk"
"Třebětice","431,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Třebětice","328,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Třebětín","423,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Třebíč","17 555,00","Vysočina","TŘEBÍČ","Třebíč"
"Třebichovice","910,00","Středočeský kraj","KLADNO","Kladno"
"Třebihošť","1 159,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Třebívlice","1 649,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Třebíz","389,00","Středočeský kraj","SLANÝ","Kladno"
"Třebnouševes","488,00","Královéhradecký kraj","HOŘICE","Jičín"
"Třeboc","476,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Třebohostice","550,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Třebom","752,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Třeboň","7 042,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Třebonín","283,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Třebosice","237,00","Pardubický kraj","PARDUBICE","Pardubice"
"Třebotov","1 001,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Třebovice","1 176,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Třebovle","937,00","Středočeský kraj","KOLÍN","Kolín"
"Třebsko","306,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Třebusice","662,00","Středočeský kraj","KLADNO","Kladno"
"Třebušín","1 347,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Třemešná","2 050,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Třemešné","2 180,00","Plzeňský kraj","TACHOV","Tachov"
"Třemošná","4 315,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Třemošnice","1 754,00","Pardubický kraj","CHRUDIM","Chrudim"
"Třesov","193,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Třesovice","505,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Třešovice","203,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Třešť","5 741,00","Vysočina","JIHLAVA","Jihlava"
"Třeštice","262,00","Vysočina","JIHLAVA","Jihlava"
"Třeština","475,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Trhanov","465,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Trhová Kamenice","2 044,00","Pardubický kraj","HLINSKO","Chrudim"
"Trhové Dušníky","606,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Trhové Sviny","4 823,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Trhový Štěpánov","2 103,00","Středočeský kraj","VLAŠIM","Benešov"
"Tři Dvory","769,00","Středočeský kraj","KOLÍN","Kolín"
"Tři Sekery","3 144,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Tři Studně","157,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Třibřichy","494,00","Pardubický kraj","CHRUDIM","Chrudim"
"Třinec","19 466,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Trmice","8 522,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Trnava","1 116,00","Zlínský kraj","VIZOVICE","Zlín"
"Trnava","720,00","Vysočina","TŘEBÍČ","Třebíč"
"Trnávka","707,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Trnov","1 176,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Trnová","216,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Trnová","983,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Trnovany","475,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Trnové Pole","219,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Trojanovice","2 178,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Trojovice","335,00","Pardubický kraj","CHRUDIM","Chrudim"
"Trokavec","383,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Troskotovice","1 359,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Troskovice","465,00","Liberecký kraj","TURNOV","Semily"
"Trotina","202,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Troubelice","1 954,00","Olomoucký kraj","UNIČOV","Olomouc"
"Troubky","2 201,00","Olomoucký kraj","PŘEROV","Přerov"
"Troubky-Zdislavice","1 028,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Troubsko","1 359,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Trpík","239,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Trpín","893,00","Pardubický kraj","POLIČKA","Svitavy"
"Trpišovice","432,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Trpísty","541,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tršice","2 184,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Trstěnice","1 056,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Trstěnice","820,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Trstěnice","892,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Třtěnice","554,00","Královéhradecký kraj","JIČÍN","Jičín"
"Třtice","759,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Trubín","336,00","Středočeský kraj","BEROUN","Beroun"
"Trubská","280,00","Středočeský kraj","BEROUN","Beroun"
"Truskovice","393,00","Jihočeský kraj","VODŇANY","Strakonice"
"Trusnov","573,00","Pardubický kraj","HOLICE","Pardubice"
"Trutnov","28 329,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Tržek","229,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Tučapy","1 192,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Tučapy","444,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Tučapy","789,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Tuchlovice","2 919,00","Středočeský kraj","KLADNO","Kladno"
"Tuchoměřice","1 255,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tuchoraz","433,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tuchořice","1 651,00","Ústecký kraj","ŽATEC","Louny"
"Tučín","606,00","Olomoucký kraj","PŘEROV","Přerov"
"Tuhaň","761,00","Středočeský kraj","MĚLNÍK","Mělník"
"Tuhaň","919,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Tuklaty","958,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tulešice","385,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tuněchody","774,00","Pardubický kraj","CHRUDIM","Chrudim"
"Tupadly","709,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Tupadly","342,00","Středočeský kraj","MĚLNÍK","Mělník"
"Tupesy","1 328,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Tuř","393,00","Královéhradecký kraj","JIČÍN","Jičín"
"Tuřany","666,00","Středočeský kraj","SLANÝ","Kladno"
"Tuřany","375,00","Karlovarský kraj","CHEB","Cheb"
"Tuřice","357,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Turkovice","545,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Turnov","11 541,00","Liberecký kraj","TURNOV","Semily"
"Turovec","285,00","Jihočeský kraj","TÁBOR","Tábor"
"Turovice","303,00","Olomoucký kraj","PŘEROV","Přerov"
"Tursko","693,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tušovice","156,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Tutleky","494,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Tužice","191,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Tvarožná","967,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Tvarožná Lhota","1 011,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tvořihráz","681,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tvorovice","500,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Tvrdkov","1 148,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Tvrdonice","2 116,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Tvrzice","208,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Týček","279,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Tymákov","1 020,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Týn nad Bečvou","896,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Týn nad Vltavou","5 571,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Týnec","596,00","Plzeňský kraj","KLATOVY","Klatovy"
"Týnec","1 125,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Týnec nad Labem","2 320,00","Středočeský kraj","KOLÍN","Kolín"
"Týnec nad Sázavou","2 710,00","Středočeský kraj","BENEŠOV","Benešov"
"Týniště","168,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Týniště nad Orlicí","4 602,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Týnišťko","291,00","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Úbislavice","1 078,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Ublo","465,00","Zlínský kraj","VIZOVICE","Zlín"
"Úboč","375,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Ubušínek","161,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Údlice","2 979,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Údrnice","893,00","Královéhradecký kraj","JIČÍN","Jičín"
"Uhelná","1 792,00","Olomoucký kraj","JESENÍK","Jeseník"
"Uhelná Příbram","1 078,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Úherce","236,00","Ústecký kraj","LOUNY","Louny"
"Úherce","592,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Uherčice","1 210,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Úherčice","221,00","Pardubický kraj","CHRUDIM","Chrudim"
"Uherčice","743,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Uherské Hradiště","10 554,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Uhersko","419,00","Pardubický kraj","HOLICE","Pardubice"
"Uherský Brod","8 821,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Uherský Ostroh","4 338,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Úhlejov","359,00","Královéhradecký kraj","HOŘICE","Jičín"
"Uhlířov","335,00","Moravskoslezský kraj","OPAVA","Opava"
"Uhlířská Lhota","638,00","Středočeský kraj","KOLÍN","Kolín"
"Uhlířské Janovice","2 946,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úholičky","787,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Úhonice","811,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Úhořilka","161,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úhřetice","478,00","Pardubický kraj","CHRUDIM","Chrudim"
"Úhřetická Lhota","352,00","Pardubický kraj","PARDUBICE","Pardubice"
"Uhřice","936,00","Jihomoravský kraj","KYJOV","Hodonín"
"Uhřice","451,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Uhřice","390,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Uhřičice","713,00","Olomoucký kraj","PŘEROV","Přerov"
"Uhřínov","393,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Uhy","515,00","Středočeský kraj","SLANÝ","Kladno"
"Ujčov","752,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Újezd","1 010,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Újezd","416,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Újezd","1 872,00","Olomoucký kraj","UNIČOV","Olomouc"
"Újezd","728,00","Středočeský kraj","HOŘOVICE","Beroun"
"Újezd nade Mží","329,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Újezd pod Troskami","813,00","Královéhradecký kraj","JIČÍN","Jičín"
"Újezd u Boskovic","651,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Újezd u Brna","2 875,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Újezd u Černé Hory","347,00","Jihomoravský kraj","BLANSKO","Blansko"
"Újezd u Chocně","496,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Újezd u Plánice","446,00","Plzeňský kraj","KLATOVY","Klatovy"
"Újezd u Přelouče","325,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Újezd u Rosic","455,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Újezd u Sezemic","198,00","Pardubický kraj","PARDUBICE","Pardubice"
"Újezd u Svatého Kříže","627,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Újezd u Tišnova","225,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Újezdec","316,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Újezdec","214,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Újezdec","444,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Újezdec","210,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Újezdec","195,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Újezdeček","2 188,00","Ústecký kraj","TEPLICE","Teplice"
"Ujkovice","265,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Úlehle","353,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Úlibice","453,00","Královéhradecký kraj","JIČÍN","Jičín"
"Úlice","901,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Úmonín","1 049,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Úmyslovice","530,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Únanov","1 067,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Unčín","255,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Únehle","299,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Únějovice","283,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úněšov","1 244,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Únětice","606,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Únětice","218,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Unhošť","2 886,00","Středočeský kraj","KLADNO","Kladno"
"Únice","141,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Uničov","7 480,00","Olomoucký kraj","UNIČOV","Olomouc"
"Unín","222,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Unkovice","607,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Úpice","7 909,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Úpohlavy","406,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Urbanice","294,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Urbanice","157,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Urbanov","204,00","Vysočina","TELČ","Jihlava"
"Určice","1 498,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Úsilné","353,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Úsilov","209,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Úsobí","1 390,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Úsobrno","835,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsov","1 662,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Úštěk","7 194,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Ústí","508,00","Olomoucký kraj","HRANICE","Přerov"
"Ústí","571,00","Vysočina","JIHLAVA","Jihlava"
"Ústí","493,00","Zlínský kraj","VSETÍN","Vsetín"
"Ústí nad Labem","79 644,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Ústí nad Orlicí","11 985,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Ústín","469,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Ústrašice","246,00","Jihočeský kraj","TÁBOR","Tábor"
"Ústrašín","319,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ústup","150,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Úsuší","218,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Útěchov","427,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Útěchovice","264,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Útěchovice pod Stražištěm","243,00","Vysočina","PACOV","Pelhřimov"
"Útěchovičky","199,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Úterý","1 373,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
