"obce","Počet obyvatel dle Sčítání lidu 1970","kraj","orp","okres"
"Starý Jičín","2 693,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Starý Kolín","1 639,00","Středočeský kraj","KOLÍN","Kolín"
"Starý Mateřov","408,00","Pardubický kraj","PARDUBICE","Pardubice"
"Starý Petřín","354,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Starý Plzenec","4 199,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Starý Poddvorov","1 057,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Starý Šachov","305,00","Ústecký kraj","DĚČÍN","Děčín"
"Starý Vestec","183,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stašov","307,00","Pardubický kraj","POLIČKA","Svitavy"
"Stašov","378,00","Středočeský kraj","BEROUN","Beroun"
"Statenice","602,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Stavenice","181,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Stavěšice","596,00","Jihomoravský kraj","KYJOV","Hodonín"
"Stéblová","160,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stebno","416,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Stěbořice","1 253,00","Moravskoslezský kraj","OPAVA","Opava"
"Štěchov","235,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Štěchovice","1 506,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Štěchovice","246,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štědrá","769,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stehelčeves","624,00","Středočeský kraj","KLADNO","Kladno"
"Stehlovice","161,00","Jihočeský kraj","MILEVSKO","Písek"
"Štěkeň","1 129,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štěměchy","436,00","Vysočina","TŘEBÍČ","Třebíč"
"Štěnovice","1 242,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Štěnovický Borek","407,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Štěpánkovice","2 571,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Štěpánov","3 241,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Štěpánov nad Svratkou","877,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Štěpánovice","631,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Štěpánovice","423,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Štěpkov","149,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Šternberk","13 213,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Štětí","7 016,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Štětkovice","243,00","Středočeský kraj","SEDLČANY","Příbram"
"Stěžery","1 270,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Štichov","133,00","Plzeňský kraj","STOD","Domažlice"
"Štichovice","164,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Štíhlice","146,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stínava","236,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Štipoklasy","147,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Štítary","817,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Štítina","1 004,00","Moravskoslezský kraj","OPAVA","Opava"
"Štítná nad Vláří-Popov","2 363,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Štítov","86,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Štíty","1 780,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Stochov","6 561,00","Středočeský kraj","KLADNO","Kladno"
"Stod","3 442,00","Plzeňský kraj","STOD","Plzeň-jih"
"Stojčín","189,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Stojice","281,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Štoky","1 638,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stolany","311,00","Pardubický kraj","CHRUDIM","Chrudim"
"Stonařov","1 011,00","Vysočina","JIHLAVA","Jihlava"
"Stonava","4 036,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Stošíkovice na Louce","263,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Stožec","254,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Stožice","289,00","Jihočeský kraj","VODŇANY","Strakonice"
"Strachoňovice","132,00","Vysočina","TELČ","Jihlava"
"Strachotice","935,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Strachotín","773,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Strachujov","142,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stračov","394,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stradonice","172,00","Středočeský kraj","SLANÝ","Kladno"
"Stradouň","274,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Strahovice","864,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Strakonice","17 478,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strakov","219,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Straky","713,00","Středočeský kraj","NYMBURK","Nymburk"
"Štramberk","4 191,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Strančice","1 609,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Stránecká Zhoř","599,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Strání","3 525,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Stránka","318,00","Středočeský kraj","MĚLNÍK","Mělník"
"Stranný","145,00","Středočeský kraj","BENEŠOV","Benešov"
"Strašice","2 362,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Strašice","311,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strašín","628,00","Plzeňský kraj","SUŠICE","Klatovy"
"Straškov-Vodochody","915,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Strašnov","156,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Strašov","335,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Stratov","470,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stráž","1 145,00","Plzeňský kraj","TACHOV","Tachov"
"Stráž","211,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Stráž nad Nežárkou","1 054,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Stráž nad Nisou","1 653,00","Liberecký kraj","LIBEREC","Liberec"
"Stráž nad Ohří","860,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Stráž pod Ralskem","898,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strážek","1 068,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stražisko","602,00","Olomoucký kraj","KONICE","Prostějov"
"Strážiště","174,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Strážkovice","385,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Strážná","165,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Strážné","150,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Strážnice","5 444,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Strážný","312,00","Jihočeský kraj","VIMPERK","Prachatice"
"Strážov","1 620,00","Plzeňský kraj","KLATOVY","Klatovy"
"Strážovice","554,00","Jihomoravský kraj","KYJOV","Hodonín"
"Středokluky","739,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Střelice","349,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Střelice","112,00","Plzeňský kraj","STOD","Plzeň-jih"
"Střelice","2 542,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Střelná","732,00","Zlínský kraj","VSETÍN","Vsetín"
"Střelské Hoštice","1 077,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Střemošice","287,00","Pardubický kraj","CHRUDIM","Chrudim"
"Střemy","434,00","Středočeský kraj","MĚLNÍK","Mělník"
"Střeň","598,00","Olomoucký kraj","LITOVEL","Olomouc"
"Strenice","292,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Střevač","407,00","Královéhradecký kraj","JIČÍN","Jičín"
"Střezetice","337,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Střezimíř","506,00","Středočeský kraj","VOTICE","Benešov"
"Strhaře","200,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Stříbřec","758,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Stříbrná","655,00","Karlovarský kraj","KRASLICE","Sokolov"
"Stříbrná Skalice","1 197,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stříbrné Hory","307,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stříbrnice","325,00","Olomoucký kraj","PŘEROV","Přerov"
"Stříbrnice","711,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stříbro","6 453,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Střílky","796,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střítež","233,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střítež","489,00","Vysočina","JIHLAVA","Jihlava"
"Střítež","839,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Střítež","112,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Střítež nad Bečvou","845,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Střítež nad Ludinou","950,00","Olomoucký kraj","HRANICE","Přerov"
"Střítež pod Křemešníkem","98,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střížov","179,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Střížovice","244,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střížovice","360,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Střížovice","413,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strmilov","1 861,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strojetice","226,00","Středočeský kraj","VLAŠIM","Benešov"
"Stropešín","193,00","Vysočina","TŘEBÍČ","Třebíč"
"Struhařov","842,00","Středočeský kraj","BENEŠOV","Benešov"
"Struhařov","513,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Strukov","213,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Strunkovice nad Blanicí","1 280,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Strunkovice nad Volyňkou","186,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strupčice","920,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Stružinec","922,00","Liberecký kraj","SEMILY","Semily"
"Stružná","565,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stružnice","1 062,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strýčice","102,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Studánka","328,00","Plzeňský kraj","TACHOV","Tachov"
"Studená","47,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Studená","2 645,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Studené","213,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Studenec","1 945,00","Liberecký kraj","JILEMNICE","Semily"
"Studenec","651,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Studeněves","377,00","Středočeský kraj","SLANÝ","Kladno"
"Studénka","10 173,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Studený","200,00","Středočeský kraj","VLAŠIM","Benešov"
"Študlov","231,00","Pardubický kraj","SVITAVY","Svitavy"
"Študlov","609,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Studnice","1 029,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Studnice","677,00","Pardubický kraj","HLINSKO","Chrudim"
"Studnice","164,00","Vysočina","TŘEBÍČ","Třebíč"
"Studnice","805,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Stupava","474,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stvolínky","354,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Stvolová","226,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Šubířov","469,00","Olomoucký kraj","KONICE","Prostějov"
"Suchá","279,00","Vysočina","JIHLAVA","Jihlava"
"Suchá Lhota","111,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Suchá Loz","1 251,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Suchdol","1 072,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Suchdol","923,00","Olomoucký kraj","KONICE","Prostějov"
"Suchdol nad Lužnicí","3 580,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Suchdol nad Odrou","2 577,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Suchodol","241,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Suchohrdly","956,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Suchohrdly u Miroslavi","509,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Suchomasty","572,00","Středočeský kraj","BEROUN","Beroun"
"Suchonice","194,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Suchov","825,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Suchovršice","459,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Suchý","398,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Suchý Důl","441,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Sudějov","109,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Sudice","477,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sudice","590,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Sudice","510,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Sudislav nad Orlicí","154,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Sudkov","1 271,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Sudoměř","142,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sudoměřice","1 288,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Sudoměřice u Bechyně","726,00","Jihočeský kraj","TÁBOR","Tábor"
"Sudoměřice u Tábora","382,00","Jihočeský kraj","TÁBOR","Tábor"
"Sudovo Hlavno","447,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Sudslava","197,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Sukorady","278,00","Královéhradecký kraj","HOŘICE","Jičín"
"Sukorady","331,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sulejovice","872,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Sulice","514,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Sulíkov","229,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sulimov","187,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sulislav","194,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Sulkovec","340,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Šumavské Hoštice","408,00","Jihočeský kraj","VIMPERK","Prachatice"
"Šumice","1 738,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Šumice","307,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Šumná","560,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Šumperk","23 683,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Šumvald","1 627,00","Olomoucký kraj","UNIČOV","Olomouc"
"Supíkovice","775,00","Olomoucký kraj","JESENÍK","Jeseník"
"Sušice","9 498,00","Plzeňský kraj","SUŠICE","Klatovy"
"Sušice","403,00","Olomoucký kraj","PŘEROV","Přerov"
"Sušice","550,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Švábenice","1 044,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Švábov","121,00","Vysočina","JIHLAVA","Jihlava"
"Svárov","274,00","Středočeský kraj","KLADNO","Kladno"
"Svárov","332,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Svatá","473,00","Středočeský kraj","BEROUN","Beroun"
"Svatá Maří","553,00","Jihočeský kraj","VIMPERK","Prachatice"
"Svatava","2 083,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Svaté Pole","274,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Svatobořice-Mistřín","3 593,00","Jihomoravský kraj","KYJOV","Hodonín"
"Svatojanský Újezd","124,00","Královéhradecký kraj","JIČÍN","Jičín"
"Svatoňovice","348,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Svatoslav","541,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Svatoslav","313,00","Vysočina","TŘEBÍČ","Třebíč"
"Svatý Jan","732,00","Středočeský kraj","SEDLČANY","Příbram"
"Svatý Jan nad Malší","562,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Svatý Jan pod Skalou","169,00","Středočeský kraj","BEROUN","Beroun"
"Svatý Jiří","275,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Svatý Mikuláš","987,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Svébohov","462,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Svémyslice","133,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Svépravice","175,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Svéradice","304,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Svésedlice","202,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Světce","228,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Světec","1 621,00","Ústecký kraj","BÍLINA","Teplice"
"Světí","342,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Světice","449,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Světlá","236,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Světlá Hora","1 363,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Světlá nad Sázavou","4 363,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Světlá pod Ještědem","948,00","Liberecký kraj","LIBEREC","Liberec"
"Světlík","245,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Světnov","485,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Sviadnov","1 101,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Svídnice","448,00","Pardubický kraj","CHRUDIM","Chrudim"
"Svídnice","258,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Švihov","2 012,00","Plzeňský kraj","KLATOVY","Klatovy"
"Švihov","97,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svijanský Újezd","346,00","Liberecký kraj","TURNOV","Liberec"
"Svijany","340,00","Liberecký kraj","TURNOV","Liberec"
"Svinaře","467,00","Středočeský kraj","BEROUN","Beroun"
"Svinařov","646,00","Středočeský kraj","KLADNO","Kladno"
"Svinčany","501,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svinošice","288,00","Jihomoravský kraj","BLANSKO","Blansko"
"Sviny","332,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Sviny","121,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Svitávka","2 032,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Svitavy","14 282,00","Pardubický kraj","SVITAVY","Svitavy"
"Svoboda nad Úpou","2 180,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Svobodné Heřmanice","436,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Svojanov","811,00","Pardubický kraj","POLIČKA","Svitavy"
"Svojek","236,00","Liberecký kraj","JILEMNICE","Semily"
"Svojetice","328,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Svojetín","458,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svojkov","125,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svojkovice","152,00","Vysočina","TELČ","Jihlava"
"Svojšice","156,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Svojšice","873,00","Středočeský kraj","KOLÍN","Kolín"
"Svojšice","235,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svojšín","466,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Svor","770,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svrabov","109,00","Jihočeský kraj","TÁBOR","Tábor"
"Svratka","1 612,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Svratouch","1 069,00","Pardubický kraj","HLINSKO","Chrudim"
"Svrkyně","261,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Sychrov","305,00","Liberecký kraj","TURNOV","Liberec"
"Sýkořice","585,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Synalov","183,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Synkov-Slemeno","357,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Syřenov","293,00","Liberecký kraj","SEMILY","Semily"
"Syrov","101,00","Vysočina","HUMPOLEC","Pelhřimov"
"Syrovátka","432,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Syrovice","1 083,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Syrovín","557,00","Jihomoravský kraj","KYJOV","Hodonín"
"Sytno","268,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tábor","27 181,00","Jihočeský kraj","TÁBOR","Tábor"
"Tachlovice","603,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tachov","8 435,00","Plzeňský kraj","TACHOV","Tachov"
"Tachov","102,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Takonín","306,00","Středočeský kraj","VLAŠIM","Benešov"
"Tálín","249,00","Jihočeský kraj","PÍSEK","Písek"
"Tanvald","6 168,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Tašov","83,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tasov","585,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tasovice","152,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Tasovice","1 173,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tatce","583,00","Středočeský kraj","KOLÍN","Kolín"
"Tatenice","875,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Tatiná","244,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tatobity","679,00","Liberecký kraj","TURNOV","Semily"
"Tatrovice","140,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Tavíkovice","523,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tchořovice","288,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Těchařovice","83,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Těchlovice","652,00","Ústecký kraj","DĚČÍN","Děčín"
"Těchlovice","364,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Těchobuz","217,00","Vysočina","PACOV","Pelhřimov"
"Těchonín","757,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Tečovice","1 238,00","Zlínský kraj","ZLÍN","Zlín"
"Tehov","314,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Tehov","308,00","Středočeský kraj","VLAŠIM","Benešov"
"Tehovec","266,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Telč","5 367,00","Vysočina","TELČ","Jihlava"
"Telecí","545,00","Pardubický kraj","POLIČKA","Svitavy"
"Telnice","702,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Telnice","1 343,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Temelín","1 811,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Temešvár","149,00","Jihočeský kraj","PÍSEK","Písek"
"Těmice","673,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Těmice","840,00","Jihomoravský kraj","KYJOV","Hodonín"
"Těně","316,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Teplá","3 318,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Teplice","52 941,00","Ústecký kraj","TEPLICE","Teplice"
"Teplice nad Bečvou","316,00","Olomoucký kraj","HRANICE","Přerov"
"Teplice nad Metují","2 379,00","Královéhradecký kraj","BROUMOV","Náchod"
"Teplička","107,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Teplýšovice","431,00","Středočeský kraj","BENEŠOV","Benešov"
"Terešov","348,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Terezín","3 944,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Terezín","486,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Těrlicko","3 385,00","Moravskoslezský kraj","HAVÍŘOV","Karviná"
"Těšany","1 173,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Těšetice","520,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Těšetice","1 331,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Těškov","392,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Těškovice","817,00","Moravskoslezský kraj","BÍLOVEC","Opava"
"Těšovice","265,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Těšovice","313,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Tetčice","891,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Tetín","862,00","Středočeský kraj","BEROUN","Beroun"
"Tetín","239,00","Královéhradecký kraj","HOŘICE","Jičín"
"Tetov","278,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Tichá","1 565,00","Moravskoslezský kraj","FRENŠTÁT P. RADHOŠTĚM","Nový Jičín"
"Tichonice","350,00","Středočeský kraj","VLAŠIM","Benešov"
"Tichov","522,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Tis","520,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Tis u Blatna","201,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Tisá","885,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tísek","771,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Tisem","170,00","Středočeský kraj","BENEŠOV","Benešov"
"Tišice","1 727,00","Středočeský kraj","NERATOVICE","Mělník"
"Tismice","508,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Tišnov","6 939,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Tišnovská Nová Ves","100,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Tisová","495,00","Plzeňský kraj","TACHOV","Tachov"
"Tisová","545,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
