"obce","Počet obyvatel dle Sčítání lidu 1921","kraj","orp","okres"
"Nové Lublice","482,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Nové Město","475,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nové Město na Moravě","5 466,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nové Město nad Metují","5 699,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Nové Město pod Smrkem","5 811,00","Liberecký kraj","FRÝDLANT","Liberec"
"Nové Mitrovice","1 142,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Nové Sady","194,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nové Sady","468,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Nové Sedlice","495,00","Moravskoslezský kraj","OPAVA","Opava"
"Nové Sedlo","1 336,00","Ústecký kraj","ŽATEC","Louny"
"Nové Sedlo","7 697,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nové Strašecí","3 257,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nové Syrovice","1 026,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nové Veselí","832,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Noviny pod Ralskem","476,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Novosedlice","4 642,00","Ústecký kraj","TEPLICE","Teplice"
"Novosedly","1 427,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Novosedly","632,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Novosedly nad Nežárkou","1 540,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nový Bor","8 862,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Nový Bydžov","9 775,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Nový Dům","454,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nový Dvůr","177,00","Středočeský kraj","NYMBURK","Nymburk"
"Nový Hrádek","1 563,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Nový Hrozenkov","2 979,00","Zlínský kraj","VSETÍN","Vsetín"
"Nový Jáchymov","502,00","Středočeský kraj","BEROUN","Beroun"
"Nový Jičín","17 643,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Nový Jimramov","326,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nový Knín","2 336,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nový Kostel","2 916,00","Karlovarský kraj","CHEB","Cheb"
"Nový Kramolín","609,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nový Malín","3 060,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Nový Oldřichov","1 911,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Nový Ples","450,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Nový Poddvorov","285,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Nový Přerov","878,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Nový Rychnov","1 836,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nový Šaldorf-Sedlešovice","1 194,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Nový Telečkov","149,00","Vysočina","TŘEBÍČ","Třebíč"
"Nový Vestec","141,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nučice","1 388,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Nučice","415,00","Středočeský kraj","ŘÍČANY","Kolín"
"Nupaky","161,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Nýdek","1 781,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Nyklovice","271,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Nymburk","11 853,00","Středočeský kraj","NYMBURK","Nymburk"
"Nýřany","7 457,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nýrov","265,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Nýrsko","5 032,00","Plzeňský kraj","KLATOVY","Klatovy"
"Občov","164,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obecnice","1 653,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obědkovice","431,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Obědovice","390,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Obora","425,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Obora","1 526,00","Plzeňský kraj","TACHOV","Tachov"
"Obora","613,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Obora","386,00","Ústecký kraj","LOUNY","Louny"
"Obořiště","711,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Oborná","459,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Obory","481,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obrataň","1 698,00","Vysočina","PACOV","Pelhřimov"
"Obříství","1 083,00","Středočeský kraj","NERATOVICE","Mělník"
"Obrnice","1 579,00","Ústecký kraj","MOST","Most"
"Obrubce","380,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obruby","369,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obyčtov","378,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Obytce","466,00","Plzeňský kraj","KLATOVY","Klatovy"
"Očelice","469,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Rychnov nad Kněžnou"
"Ochoz","271,00","Olomoucký kraj","KONICE","Prostějov"
"Ochoz u Brna","998,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Očihov","866,00","Ústecký kraj","PODBOŘANY","Louny"
"Ocmanice","393,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Odolena Voda","1 269,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Odrava","700,00","Karlovarský kraj","CHEB","Cheb"
"Odřepsy","573,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Odrovice","311,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Odry","6 644,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Odunec","274,00","Vysočina","TŘEBÍČ","Třebíč"
"Ohaře","676,00","Středočeský kraj","KOLÍN","Kolín"
"Ohařice","212,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohaveč","119,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohníč","2 141,00","Ústecký kraj","BÍLINA","Teplice"
"Ohnišov","891,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Ohnišťany","696,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Ohrazenice","729,00","Liberecký kraj","TURNOV","Semily"
"Ohrazenice","497,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ohrobec","221,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ohrozim","655,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Okarec","210,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Okna","364,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Okoř","133,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Okounov","918,00","Ústecký kraj","KADAŇ","Chomutov"
"Okřesaneč","424,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Okřešice","263,00","Vysočina","TŘEBÍČ","Třebíč"
"Okřínek","468,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Okříšky","1 102,00","Vysočina","TŘEBÍČ","Třebíč"
"Okrouhlá","598,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Okrouhlá","166,00","Jihočeský kraj","MILEVSKO","Písek"
"Okrouhlá","574,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Okrouhlá Radouň","510,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Okrouhlice","1 521,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlička","468,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlo","564,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Olbramice","468,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Olbramice","333,00","Olomoucký kraj","LITOVEL","Olomouc"
"Olbramkostel","621,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olbramov","696,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Olbramovice","1 137,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Olbramovice","1 712,00","Středočeský kraj","VOTICE","Benešov"
"Oldřichov","496,00","Jihočeský kraj","TÁBOR","Tábor"
"Oldřichov","136,00","Olomoucký kraj","PŘEROV","Přerov"
"Oldřichov v Hájích","1 321,00","Liberecký kraj","LIBEREC","Liberec"
"Oldřichovice","425,00","Zlínský kraj","OTROKOVICE","Zlín"
"Oldřiš","1 019,00","Pardubický kraj","POLIČKA","Svitavy"
"Oldřišov","1 378,00","Moravskoslezský kraj","OPAVA","Opava"
"Oleksovice","1 276,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olešenka","314,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Oleška","1 560,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oleško","174,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Olešná","811,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Olešná","433,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Olešná","390,00","Jihočeský kraj","PÍSEK","Písek"
"Olešná","674,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Olešná","590,00","Středočeský kraj","HOŘOVICE","Beroun"
"Olešnice","1 826,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Olešnice","752,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Olešnice","1 495,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Olešnice v Orlických horách","1 579,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Olešník","1 142,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Olomouc","66 060,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Olomučany","1 439,00","Jihomoravský kraj","BLANSKO","Blansko"
"Oloví","3 396,00","Karlovarský kraj","KRASLICE","Sokolov"
"Olšany","248,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Olšany","169,00","Vysočina","TELČ","Jihlava"
"Olšany","553,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Olšany","811,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Olšany u Prostějova","1 662,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Olší","478,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Olší","161,00","Vysočina","TELČ","Jihlava"
"Olšovec","548,00","Olomoucký kraj","HRANICE","Přerov"
"Olšovice","195,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Omice","742,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Omlenice","1 061,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Ondratice","739,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ondřejov","220,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ondřejov","1 054,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Onomyšl","775,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Onšov","674,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Onšov","135,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Opařany","2 465,00","Jihočeský kraj","TÁBOR","Tábor"
"Opatov","1 981,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatov","495,00","Vysočina","JIHLAVA","Jihlava"
"Opatov","1 264,00","Vysočina","TŘEBÍČ","Třebíč"
"Opatovec","1 130,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatovice","637,00","Olomoucký kraj","HRANICE","Přerov"
"Opatovice","879,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Opatovice I","438,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Opatovice nad Labem","1 498,00","Pardubický kraj","PARDUBICE","Pardubice"
"Opava","49 366,00","Moravskoslezský kraj","OPAVA","Opava"
"Oplany","335,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oplocany","707,00","Olomoucký kraj","PŘEROV","Přerov"
"Oplot","616,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Opočnice","894,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Opočno","3 057,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Opočno","362,00","Ústecký kraj","LOUNY","Louny"
"Opolany","1 580,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Oponešice","375,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Oprostovice","172,00","Olomoucký kraj","PŘEROV","Přerov"
"Oráčov","733,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Ořech","514,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ořechov","458,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ořechov","115,00","Vysočina","TELČ","Jihlava"
"Ořechov","972,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ořechov","2 672,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Orel","869,00","Pardubický kraj","CHRUDIM","Chrudim"
"Orlické Podhůří","1 157,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Orlické Záhoří","2 444,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Orličky","762,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Orlík nad Vltavou","737,00","Jihočeský kraj","PÍSEK","Písek"
"Orlová","23 513,00","Moravskoslezský kraj","ORLOVÁ","Karviná"
"Orlovice","598,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Osečany","523,00","Středočeský kraj","SEDLČANY","Příbram"
"Oseček","332,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Osečná","2 166,00","Liberecký kraj","LIBEREC","Liberec"
"Osečnice","582,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Osek","363,00","Jihočeský kraj","MILEVSKO","Písek"
"Osek","1 018,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osek","1 295,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Osek","6 174,00","Ústecký kraj","TEPLICE","Teplice"
"Osek","956,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Osek nad Bečvou","1 254,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Oselce","1 122,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Ošelín","722,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Osice","672,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osíčko","550,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Osičky","313,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osík","1 301,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Osiky","300,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Oskava","2 883,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Oskořínek","876,00","Středočeský kraj","NYMBURK","Nymburk"
"Oslavany","4 669,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Oslavice","576,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Oslavička","178,00","Vysočina","VELKÉ MEZIŘÍČÍ","Třebíč"
"Oslnovice","172,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Oslov","741,00","Jihočeský kraj","PÍSEK","Písek"
"Osoblaha","2 664,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Osov","563,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osová Bítýška","814,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Osové","105,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ostašov","175,00","Vysočina","TŘEBÍČ","Třebíč"
"Ostopovice","689,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Ostrá","768,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Ostrata","303,00","Zlínský kraj","ZLÍN","Zlín"
"Ostrava","198 438,00","Moravskoslezský kraj","OSTRAVA","Ostrava"
"Ostravice","2 145,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ostředek","764,00","Středočeský kraj","BENEŠOV","Benešov"
"Ostřešany","1 020,00","Pardubický kraj","PARDUBICE","Pardubice"
"Ostřetice","206,00","Plzeňský kraj","KLATOVY","Klatovy"
"Ostřetín","1 361,00","Pardubický kraj","HOLICE","Pardubice"
"Ostrolovský Újezd","217,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Ostroměř","1 764,00","Královéhradecký kraj","HOŘICE","Jičín"
"Ostrov","4 670,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Ostrov","189,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Ostrov","255,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ostrov","220,00","Středočeský kraj","VLAŠIM","Benešov"
"Ostrov","1 137,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Ostrov nad Oslavou","762,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Ostrov u Bezdružic","556,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Ostrov u Macochy","1 234,00","Jihomoravský kraj","BLANSKO","Blansko"
"Ostrovačice","693,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Ostrovánky","299,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ostrovec","807,00","Jihočeský kraj","PÍSEK","Písek"
"Ostrovec-Lhotka","347,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Ostrožská Lhota","1 481,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ostrožská Nová Ves","3 477,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ostružná","874,00","Olomoucký kraj","JESENÍK","Jeseník"
"Ostružno","229,00","Královéhradecký kraj","JIČÍN","Jičín"
"Osvětimany","1 059,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Osvračín","962,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Otaslavice","1 720,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Otěšice","445,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Otice","900,00","Moravskoslezský kraj","OPAVA","Opava"
"Otín","326,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Otín","182,00","Vysočina","JIHLAVA","Jihlava"
"Otinoves","1 226,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Otmarov","173,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Otmíče","224,00","Středočeský kraj","HOŘOVICE","Beroun"
"Otnice","1 225,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Otov","350,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Otovice","1 033,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Otradov","558,00","Pardubický kraj","HLINSKO","Chrudim"
"Otročín","2 017,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Otročiněves","574,00","Středočeský kraj","BEROUN","Beroun"
"Otrokovice","1 927,00","Zlínský kraj","OTROKOVICE","Zlín"
"Otryby","476,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Otvice","1 154,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Otvovice","1 219,00","Středočeský kraj","KLADNO","Kladno"
"Ouběnice","295,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Oucmanice","290,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Oudoleň","674,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Ovčáry","587,00","Středočeský kraj","NERATOVICE","Mělník"
"Ovčáry","966,00","Středočeský kraj","KOLÍN","Kolín"
"Ovesná Lhota","327,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Ovesné Kladruby","643,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Oznice","489,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Paběnice","477,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pačejov","1 181,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Paceřice","559,00","Liberecký kraj","TURNOV","Liberec"
"Pacetluky","286,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Pačlavice","1 713,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Pacov","4 076,00","Vysočina","PACOV","Pelhřimov"
"Páleč","469,00","Středočeský kraj","SLANÝ","Kladno"
"Palkovice","2 749,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Palonín","547,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Pálovice","321,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Pamětice","280,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Panenská Rozsíčka","222,00","Vysočina","JIHLAVA","Jihlava"
"Panenské Břežany","521,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Panenský Týnec","715,00","Ústecký kraj","LOUNY","Louny"
"Panoší Újezd","514,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Panské Dubenky","356,00","Vysočina","TELČ","Jihlava"
"Paračov","302,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Pardubice","36 642,00","Pardubický kraj","PARDUBICE","Pardubice"
"Pařezov","353,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Paršovice","357,00","Olomoucký kraj","HRANICE","Přerov"
"Partutovice","504,00","Olomoucký kraj","HRANICE","Přerov"
"Pasečnice","555,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Paseka","1 451,00","Olomoucký kraj","UNIČOV","Olomouc"
"Paseky","615,00","Jihočeský kraj","PÍSEK","Písek"
"Paseky nad Jizerou","1 019,00","Liberecký kraj","JILEMNICE","Semily"
"Pašinka","516,00","Středočeský kraj","KOLÍN","Kolín"
"Paskov","2 359,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Pasohlávky","1 762,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Pašovice","616,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Pastuchovice","356,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Pastviny","695,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Pátek","630,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Patokryje","373,00","Ústecký kraj","MOST","Most"
"Pavlice","713,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pavlíkov","1 918,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pavlínov","379,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Pavlov","1 201,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Pavlov","250,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pavlov","247,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Pavlov","1 116,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Pavlov","348,00","Středočeský kraj","KLADNO","Kladno"
"Pavlov","496,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Pavlov","766,00","Vysočina","JIHLAVA","Jihlava"
"Pavlovice","260,00","Středočeský kraj","VLAŠIM","Benešov"
"Pavlovice u Kojetína","652,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Pavlovice u Přerova","733,00","Olomoucký kraj","PŘEROV","Přerov"
"Pazderna","322,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Pchery","2 803,00","Středočeský kraj","KLADNO","Kladno"
"Pec","622,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Peč","681,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Pec pod Sněžkou","1 980,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Pečice","703,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Pěčice","463,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Pěčín","1 050,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Pecka","2 763,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Pečky","4 535,00","Středočeský kraj","KOLÍN","Kolín"
"Pěčnov","149,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Pelechy","177,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Pelhřimov","10 079,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pěnčín","963,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Pěnčín","3 024,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Pěnčín","1 053,00","Liberecký kraj","TURNOV","Liberec"
"Perálec","481,00","Pardubický kraj","CHRUDIM","Chrudim"
"Peřimov","656,00","Liberecký kraj","JILEMNICE","Semily"
"Perná","946,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Pernarec","948,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Pernink","2 506,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Pernštejnské Jestřabí","371,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Perštejn","2 563,00","Ústecký kraj","KADAŇ","Chomutov"
"Pertoltice","576,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pertoltice","897,00","Liberecký kraj","FRÝDLANT","Liberec"
"Pertoltice pod Ralskem","782,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Peruc","4 930,00","Ústecký kraj","LOUNY","Louny"
"Pesvice","364,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Pětihosty","254,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Pětikozly","245,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Pětipsy","762,00","Ústecký kraj","KADAŇ","Chomutov"
"Petkovy","290,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Petráveč","134,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Petříkov","592,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Petříkov","351,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Petrohrad","1 458,00","Ústecký kraj","PODBOŘANY","Louny"
"Petroupim","447,00","Středočeský kraj","BENEŠOV","Benešov"
"Petrov","308,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
